"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","continentOcean","preparationType","previousCatalogNumber","typeStatus","phylum","order","infraspecificEpithet","class","relatedCatalogItem","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","dayIdentified","fieldNumber","individualCount","sex"
"99","2011-01-21 22:26:00-02","MO","MOBOT","2198470","PreservedSpecimen","Plantae","Asteraceae","Perezia","multiflora","Perezia multiflora","(Bonpl.) Less.",NA,"Armando T. Hunziker|Teresa Di Fulvio","Hunziker 19798",NA,NA,NA,"Argentina","Catamarca","Ambato","Sierra de Ambato (Falda este): Subiendo desde El Rodeo hacia el Cerro Manchado, rumbo a Casa de Cubas",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"100","2009-06-25 14:15:00-03","MO","MOBOT","2198509","PreservedSpecimen","Plantae","Asteraceae","Perezia","multiflora","Perezia multiflora","(Bonpl.) Less.",NA,"Armando T. Hunziker","Hunziker 18026","1965","1","15","Argentina","Córdoba","Punilla","Sierra Chica: Cerro Uritorco, falda occidental",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"101","2015-01-31 00:32:00-02","MO","MOBOT","2198533","PreservedSpecimen","Plantae","Asteraceae","Perezia","multiflora","Perezia multiflora","(Bonpl.) Less.",NA,"Rosa Subils|A.M. Lallana|Luis Ariza Espinar","Subils 1567","1972","11","1","Argentina","Córdoba","Punilla","Sierra Grande (Falda este): Río Yuspe, frente al Campamento de Vialidad",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"102","2011-01-21 22:20:00-02","MO","MOBOT","2198559","PreservedSpecimen","Plantae","Asteraceae","Perezia","multiflora","Perezia multiflora","(Bonpl.) Less.",NA,"Teresa Di Fulvio","Di Fulvio 187","1966","2","26","Argentina","Córdoba","San Alberto","Cumbre de Achala (Falda oeste): Entre Mina Clavero y Pampa de Achala, km 108",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"103","2009-06-25 14:15:00-03","MO","MOBOT","2198595","PreservedSpecimen","Plantae","Asteraceae","Perezia","multiflora","Perezia multiflora","(Bonpl.) Less.",NA,"Armando T. Hunziker","Hunziker 11859","1956","2","9","Argentina","San Luis","Junín","Sierra de Comechingones (Falda oeste): Bajando la cuesta frente a El Rincón",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"104","2020-07-07 09:21:00-03","MO","MOBOT","2198622","PreservedSpecimen","Plantae","Asteraceae","Perezia","multiflora","Perezia multiflora","(Bonpl.) Less.","Cerana, M. M.","M.M. Cerana","Cerana 1324","1995","12","4","Argentina","San Luis","Pringles","Camino a San Francisco, 10-15 km de La Carolina",NA,NA,NA,NA,"1700.00000000",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"105","2015-01-19 05:16:00-02","MO","MOBOT","2198633","PreservedSpecimen","Plantae","Asteraceae","Perezia","multiflora","Perezia multiflora","(Bonpl.) Less.","Cerana, M. M.","M.M. Cerana","Cerana 1813","2000","12","8","Argentina","Córdoba","Punilla","Los Gigantes",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"106","2011-06-21 05:21:00-03","MO","MOBOT","2198659","PreservedSpecimen","Plantae","Asteraceae","Perezia","multiflora","Perezia multiflora","(Bonpl.) Less.","Ariza Espinar, L.","Luis Ariza Espinar","Ariza Espinar 1808","1963","12","14","Argentina","Córdoba","Punilla","A orillas del río Yuspe",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"107","2011-06-21 05:21:00-03","MO","MOBOT","2198683","PreservedSpecimen","Plantae","Asteraceae","Perezia","multiflora","Perezia multiflora","(Bonpl.) Less.","Ariza Espinar, L.","Luis Ariza Espinar","Ariza Espinar 1534","1961","10","27","Argentina","Córdoba","Punilla","Cerro Uritorco",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"108","2010-04-06 21:13:00-03","MO","MOBOT","2248512","PreservedSpecimen","Plantae","Asteraceae","Perezia","multiflora","Perezia multiflora","(Bonpl.) Less.",NA,"Armando T. Hunziker|Alfredo E. Cocucci","Hunziker 20014",NA,NA,NA,"Argentina","Catamarca","Ambato","Sierra de Ambato (Falda este): El Crestón del Cerro Manchado, en los alrededores de La Mancha",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"109","2009-06-25 14:15:00-03","MO","MOBOT","2248544","PreservedSpecimen","Plantae","Asteraceae","Perezia","multiflora","Perezia multiflora","(Bonpl.) Less.",NA,"Armando T. Hunziker","Hunziker 20926","1971","2","22","Argentina","Catamarca","Ambato","Sierra de Ambato (Falda este): Subiendo desde El Rodeo hacia el Cerro Manchado",NA,NA,NA,NA,"3500.00000000",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"110","2009-06-25 14:15:00-03","MO","MOBOT","2248563","PreservedSpecimen","Plantae","Asteraceae","Perezia","multiflora","Perezia multiflora","(Bonpl.) Less.",NA,"Armando T. Hunziker","Hunziker 24192","1982","2","14","Argentina","Córdoba","Punilla","Sierra Grande: Cerro Los Gigantes, bajando desde el refugio del Club Andino, algo más arriba de El Pollito",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"111","2011-03-26 10:07:00-03","MO","MOBOT","2248585","PreservedSpecimen","Plantae","Asteraceae","Perezia","multiflora","Perezia multiflora","(Bonpl.) Less.",NA,"S. Maldonado|M. Silvia Ferrucci","Maldonado 272","1977","10","22","Argentina","Córdoba","San Alberto","Sierra Grande, Pampa de Achala: A unos 3 km de Hotel El Condor, bajando hacia falda este",NA,NA,NA,NA,"2100.00000000",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"112","2008-05-27 22:02:00-03","MO","MOBOT","2248605","PreservedSpecimen","Plantae","Asteraceae","Perezia","multiflora","Perezia multiflora","(Bonpl.) Less.","Ariza Espinar, L.","Luis Ariza Espinar","Ariza Espinar 2073","1965","10","23","Argentina","Córdoba","Punilla","Cerro Blanco, camino a Los Gigantes",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"113","2008-05-27 22:02:00-03","MO","MOBOT","2248630","PreservedSpecimen","Plantae","Asteraceae","Perezia","multiflora","Perezia multiflora","(Bonpl.) Less.","Ariza Espinar, L.","Luis Ariza Espinar","Ariza Espinar 2080","1965","10","23","Argentina","Córdoba","Punilla","Al pie de Los Gigantes",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"114","2008-05-27 22:02:00-03","MO","MOBOT","2337839","PreservedSpecimen","Plantae","Asteraceae","Perezia","multiflora","Perezia multiflora","(Bonpl.) Less.","Ariza Espinar, L.","ROBLEDO","ROBLEDO 44","1961","10","27","Argentina","Córdoba","Punilla","Cerro Uritorco",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"115","2010-04-23 20:39:00-03","MO","MOBOT","2343824","PreservedSpecimen","Plantae","Asteraceae","Perezia","multiflora","Perezia multiflora","(Bonpl.) Less.","Katinas, L.","Ana M. Cialdella|Norma B. Deginani|Liliana M. Giussani","Cialdella 487","2002","2","20","Argentina","Jujuy","Humahuaca","Ruta 9, de Tres Cruces a Humahuaca, Ayo. Puente del Diablo, a pocos km de Tres Cruces.","-65.55","-22.91666",NA,NA,"3690.00000000",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"116","2008-05-27 22:02:00-03","MO","MOBOT","2404547","PreservedSpecimen","Plantae","Asteraceae","Perezia","multiflora","Perezia multiflora","(Bonpl.) Less.","Ariza Espinar, L.","Luis Ariza Espinar","Ariza Espinar 596","1959","11","26","Argentina","Córdoba","Punilla","Huerta Grande",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"117","2011-08-26 16:29:00-03","MO","MOBOT","2438493","PreservedSpecimen","Plantae","Asteraceae","Perezia","multiflora","Perezia multiflora","(Bonpl.) Less.",NA,"Armando T. Hunziker","Hunziker 8636","1950","12","3","Argentina","Córdoba","Punilla","Sierra Grande (Falda este): Pampa del Matadero, camino a Los Gigantes",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"118","2009-06-25 14:16:00-03","MO","MOBOT","2438510","PreservedSpecimen","Plantae","Asteraceae","Perezia","multiflora","Perezia multiflora","(Bonpl.) Less.",NA,"Armando T. Hunziker","Hunziker 8539","1950","12","19","Argentina","Córdoba","Punilla","Sierra Chica (Fala oeste): Cerro Uritorco, frente a Capilla del Monte",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"119","2009-06-25 14:16:00-03","MO","MOBOT","2438943","PreservedSpecimen","Plantae","Asteraceae","Perezia","multiflora","Perezia multiflora","(Bonpl.) Less.",NA,"Armando T. Hunziker","Hunziker 9655","1952","1","15","Argentina","Córdoba","Calamuchita","Entre los departamentos Calamuchita y San Javier. Sierra de Comechingones (Falda oeste)",NA,NA,NA,NA,"2880.00000000",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"120","2010-04-23 08:43:00-03","MO","MOBOT","2656084","PreservedSpecimen","Plantae","Asteraceae","Perezia","multiflora","Perezia multiflora","(Bonpl.) Less.","H. Robinson (US)","Simon Lægaard","Lægaard 51359","1984","2","8","Ecuador","Pichincha",NA,"Páramo de Guamani, app. 2 km. W of Paso de la Virgen. On slope, around small lake, in burned paramo.","-78.2","-0.3333333",NA,NA,"4000.00000000",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"121","2012-04-12 05:10:00-03","MO","MOBOT","2756161","PreservedSpecimen","Plantae","Asteraceae","Perezia","multiflora","Perezia multiflora","(Bonpl.) Less.","D.J.N. Hind (K)","Alfredo F. Fuentes","Fuentes Claros 8576","2005","6","22","Bolivia","La Paz","Franz Tamayo","Parque Nacional Madidi, entre Puina y Keara. Pradera altoandina pastoreada con Aciachne sp. y Muehlenbeckia volcanica. Plantas alcoholizadas.","-69.13722","-14.61861",NA,NA,"4073.00000000",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"05-58","4",NA
"122","2019-01-25 04:35:00-02","MO","MOBOT","3058565","PreservedSpecimen","Plantae","Asteraceae","Perezia","multiflora","Perezia multiflora","(Bonpl.) Less.","J. Pruski (MO)","H. van der Werff|Luis Valenzuela G.|Efraín Suclli","van der Werff 20660","2006","4","15","Peru","Arequipa",NA,"Road Arequipa-Cusco, 1 hour by car from Arequipa. Mostly puna vegetation.","-71.5758334","-16.0697223",NA,NA,"3700.00000000","4000.00000000",NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"402","10",NA
"123","2012-09-15 05:09:00-03","MO","MOBOT","3337960","PreservedSpecimen","Plantae","Asteraceae","Perezia","multiflora","Perezia multiflora","(Bonpl.) Less.","John Pruski (MO), 2008","Jim Farfán|Yesenia Vizcardo|C. Serrano","Farfán 587","2004","4","3","Peru","Cusco","Calca","Dist. Calca, Cancha cancha, Pastizal","-72.0269445","-13.2322223",NA,NA,"4200.00000000",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2",NA
"124","2012-09-15 05:09:00-03","MO","MOBOT","3338225","PreservedSpecimen","Plantae","Asteraceae","Perezia","multiflora","Perezia multiflora","(Bonpl.) Less.","John Pruski (MO), 2008","Jim Farfán","Farfán 848","2006","1","27","Peru","Cusco","Canchis","Dist. Marangani, La Raya, Pajonal","-71.0461111","-14.3908333",NA,NA,"4134.00000000",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2",NA
"125","2011-09-09 11:49:00-03","MO","MOBOT","3360079","PreservedSpecimen","Plantae","Asteraceae","Perezia","multiflora","Perezia multiflora","(Bonpl.) Less.","R. Ferreyra","José Steinbach","Steinbach G. 9631","1929",NA,NA,"Bolivia","Cochabamba","Chapare","{Cuchicauchi [spelling correct?] from Foster's catalog notes file}",NA,NA,NA,NA,"3300.00000000",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"126","2011-09-02 12:08:00-03","MO","MOBOT","3360165","PreservedSpecimen","Plantae","Asteraceae","Perezia","multiflora","Perezia multiflora","(Bonpl.) Less.",NA,"Otto Buchtien","Buchtien s.n.","1913","3",NA,"Bolivia","La Paz",NA,NA,NA,NA,NA,NA,"3750.00000000",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"127","2008-05-27 22:02:00-03","MO","MOBOT","3360371","PreservedSpecimen","Plantae","Asteraceae","Perezia","multiflora","Perezia multiflora","(Bonpl.) Less.","Beryl S. Vuilleumier","Erich Werdermann","Werdermann 1142","1926",NA,NA,"Chile",NA,NA,"Prov. Tacna Dep Tacna Cord. Volcan Tacroa, Chislliuma",NA,NA,NA,NA,"4500.00000000",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"128","2014-04-10 05:40:00-03","MO","MOBOT","3360584","PreservedSpecimen","Plantae","Asteraceae","Perezia","multiflora","Perezia multiflora","(Bonpl.) Less.","O. Tovar","Ramón Ferreyra","Ferreyra 2806","1947","11","20","Peru","Apurimac","Andahuaylas","cerca a Andahuaylas, km 165",NA,NA,NA,NA,"3800.00000000",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"129","2014-11-06 21:21:00-02","MO","MOBOT","3360673","PreservedSpecimen","Plantae","Asteraceae","Perezia","multiflora","Perezia multiflora","(Bonpl.) Less.","E. Cerrate","P. Aguilar","Aguilar 149","1948",NA,NA,"Peru","Puno","Huancane","Miujachi, Juancana",NA,NA,NA,NA,"3900.00000000",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"130","2008-05-27 22:02:00-03","MO","MOBOT","3360721","PreservedSpecimen","Plantae","Asteraceae","Perezia","multiflora","Perezia multiflora","(Bonpl.) Less.",NA,"Santiago Venturi","Venturi 3176","1924","3","14","Argentina","Tucumán",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"131","2011-06-10 14:20:00-03","MO","MOBOT","3360975","PreservedSpecimen","Plantae","Asteraceae","Perezia","multiflora","Perezia multiflora","(Bonpl.) Less.",NA,"Timothy Johns","Johns s.n.","1983","2","3","Bolivia","La Paz","Pacajes","Caquiaviri. Ajawiri Marka. Altiplano; bare soil, sides of river gulley assoc. Stipa ichu, Solanum megistacrolobum","-68.6","-17.08333",NA,NA,"3940.00000000",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"132","2009-09-21 20:34:00-03","MO","MOBOT","3361157","PreservedSpecimen","Plantae","Asteraceae","Perezia","multiflora","Perezia multiflora","(Bonpl.) Less.",NA,"Michael O. Dillon|Ulf Molau|P. A. Matekaitis","Dillon 3140","1983","1","29","Peru","Ancash","Huaraz","Ca 35 km W of Huaraz at the pass over Cordillera Negra. Puna vegetation",NA,NA,NA,NA,"4150.00000000",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"133","2011-03-23 12:41:00-03","MO","MOBOT","3361273","PreservedSpecimen","Plantae","Asteraceae","Perezia","multiflora","Perezia multiflora","(Bonpl.) Less.",NA,"Irene Meza","Meza 165","1963","6","9","Peru","Lima","Canta","Carha apampa",NA,NA,NA,NA,"3900.00000000",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"134","2015-12-18 05:22:00-02","MO","MOBOT","3361440","PreservedSpecimen","Plantae","Asteraceae","Perezia","multiflora","Perezia multiflora","(Bonpl.) Less.",NA,"Arnaldo López M.","López Miranda 1416","1958","6","24","Peru","La Libertad",NA,"Cerro consuz, jacla de Huaguil",NA,NA,NA,NA,"4000.00000000",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"135","2012-05-02 11:03:00-03","MO","MOBOT","3361563","PreservedSpecimen","Plantae","Asteraceae","Perezia","multiflora","Perezia multiflora","(Bonpl.) Less.","Michael O. Dillon","F. Javier Fernández Casas|J. Molero","Fernández Casas 6448","1982","3","6","Bolivia","La Paz","Murillo","cerca del Alto. en pastizal un tanto nitrofilo",NA,NA,NA,NA,"4000.00000000",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"136","2009-08-28 05:32:00-03","MO","MOBOT","3361625","PreservedSpecimen","Plantae","Asteraceae","Perezia","multiflora","Perezia multiflora","(Bonpl.) Less.",NA,"Robert M. King|Luther E. Bishop","King 9116","1983","1","8","Peru","Cajamarca",NA,"33 kms N along raod from Cajamarca to Bambarca",NA,NA,NA,NA,"3230.88000000",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"137","2009-04-15 11:58:00-03","MO","MOBOT","3362636","PreservedSpecimen","Plantae","Asteraceae","Perezia","multiflora","Perezia multiflora","(Bonpl.) Less.","M. Dillon","William G. D'Arcy","D'Arcy 13793","1980","5","21","Bolivia","La Paz",NA,"Road from La Paz to Coroico, Puna area S of Divide ca 20 km from La Paz",NA,NA,NA,NA,"4000.00000000","4700.00000000",NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"138","2009-08-28 05:32:00-03","MO","MOBOT","3362843","PreservedSpecimen","Plantae","Asteraceae","Perezia","multiflora","Perezia multiflora","(Bonpl.) Less.",NA,"Robert M. King|Luther E. Bishop","King 7410","1978","1","25","Bolivia","La Paz",NA,"along the road to Chulumani ca 24 kms from La Paz",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"139","2008-05-27 22:02:00-03","MO","MOBOT","3363160","PreservedSpecimen","Plantae","Asteraceae","Perezia","multiflora","Perezia multiflora","(Bonpl.) Less.",NA,"Santiago Venturi","Venturi 9944","1929","12","18","Argentina","Salta",NA,NA,NA,NA,NA,NA,"1600.00000000",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"140","2009-11-11 17:38:00-02","MO","MOBOT","3363592","PreservedSpecimen","Plantae","Asteraceae","Perezia","multiflora","Perezia multiflora","(Bonpl.) Less.",NA,"Michael O. Dillon|Billie Lee Turner","Dillon 1481","1978","12","21","Peru","Junín",NA,"Ca 1 km W of Anticona Pass, ca 140 km E of Lima, Dry hillsides, southern exposure.",NA,NA,NA,NA,"4800.00000000",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"141","2014-04-10 05:40:00-03","MO","MOBOT","3363735","PreservedSpecimen","Plantae","Asteraceae","Perezia","multiflora","Perezia multiflora","(Bonpl.) Less.","Tovar","Ramón Ferreyra","Ferreyra 8570","1952","8","16","Peru","Cajamarca","Hualgayoc","Cerca a Coymolache, entre Hualgayocy",NA,NA,NA,NA,"3700.00000000","3800.00000000",NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"142","2014-04-10 05:40:00-03","MO","MOBOT","3363873","PreservedSpecimen","Plantae","Asteraceae","Perezia","multiflora","Perezia multiflora","(Bonpl.) Less.",NA,"Ramón Ferreyra","Ferreyra 6512","1950","1","26","Peru","Lima","Huarochiri",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"143","2020-12-28 04:52:00-03","MO","MOBOT","3364013","PreservedSpecimen","Plantae","Asteraceae","Perezia","multiflora","Perezia multiflora","(Bonpl.) Less.",NA,"Óscar Tovar","Tovar Serpa 1346","1953","4","13","Peru","Huancavelica","Huancavelica","Had, Alalay, entre Mariscal Caceres y Pampas",NA,NA,NA,NA,"4000.00000000",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"144","2011-06-09 17:54:00-03","MO","MOBOT","3364132","PreservedSpecimen","Plantae","Asteraceae","Perezia","multiflora","Perezia multiflora","(Bonpl.) Less.",NA,"C. Vargas C.","Vargas Calderón 1485","1939",NA,NA,"Peru","Cusco","Canas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"145","2012-04-10 07:49:00-03","MO","MOBOT","3364181","PreservedSpecimen","Plantae","Asteraceae","Perezia","multiflora","Perezia multiflora","(Bonpl.) Less.",NA,"C. Vargas C.","Vargas Calderón 889","1938","8","10","Peru","Cusco","Cusco",NA,NA,NA,NA,NA,"3800.00000000",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"146","2015-09-25 06:24:00-03","MO","MOBOT","3364331","PreservedSpecimen","Plantae","Asteraceae","Perezia","multiflora","Perezia multiflora","(Bonpl.) Less.","R. Ferreyra August 29","René Chávez A.","Chávez Alfaro 3308","1875","5","10","Peru","Cusco","Calca","Abra de Amparaes Paramos altoandinos humedos",NA,NA,NA,NA,"4300.00000000",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"147","2008-05-27 22:02:00-03","MO","MOBOT","3364471","PreservedSpecimen","Plantae","Asteraceae","Perezia","multiflora","Perezia multiflora","(Bonpl.) Less.",NA,"SHEPARD","SHEPARD 109","1919","12","19","Peru","Puno","Huancane",NA,NA,NA,NA,NA,"3125.00000000",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"148","2015-12-18 05:22:00-02","MO","MOBOT","3364581","PreservedSpecimen","Plantae","Asteraceae","Perezia","multiflora","Perezia multiflora","(Bonpl.) Less.",NA,"Arnaldo López M.","López Miranda 7361","1970","3","10","Peru","Puno",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"149","2011-09-08 17:40:00-03","MO","MOBOT","3365048","PreservedSpecimen","Plantae","Asteraceae","Perezia","multiflora","Perezia multiflora","(Bonpl.) Less.","I. M. Johnston","James West","West 8351","1937","2","12","Bolivia","Tarija","Avilez","Izcayachi; dry open canyon floor.",NA,NA,NA,NA,"2800.00000000",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"150","2008-05-27 22:02:00-03","MO","MOBOT","3365209","PreservedSpecimen","Plantae","Asteraceae","Perezia","multiflora","Perezia multiflora","(Bonpl.) Less.",NA,"Santiago Venturi","Venturi 4788","1927",NA,NA,"Argentina","Tucumán",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"151","2008-05-27 22:02:00-03","MO","MOBOT","3458118","PreservedSpecimen","Plantae","Asteraceae","Perezia","multiflora","Perezia multiflora","(Bonpl.) Less.","M. Dematteis","Troels M. Pedersen","Pedersen 13967","1984","11","7","Argentina","Tucumán","Tafí","La Angostura (Río Las Sosas). Moist ground, slight shade.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"152","2016-10-05 13:57:00-03","MO","MOBOT","3482248","PreservedSpecimen","Plantae","Asteraceae","Perezia","multiflora","Perezia multiflora","(Bonpl.) Less.","conf. John Pruski (MO)","Gina Castillo","Castillo 623b","2006","11","30","Peru","Pasco","Oxapampa","Distrito Huancabamba. Zona de Amortiguamiento del Parque Nacional Yanachaga-Chemillén. Localidad Santa Bárbara, camino a Huayllar. Bosque esclerófilo achaparrado muy húmedo, relicto.","-75.6544444","-10.3527778",NA,NA,"3405.00000000",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2",NA
"153","2014-12-18 12:26:00-02","MO","MOBOT","567252","PreservedSpecimen","Plantae","Asteraceae","Perezia","multiflora","Perezia multiflora","(Bonpl.) Less.","J. C. Solomon","James C. Solomon","Solomon 16195","1987","2","28","Bolivia","La Paz","Murillo","4.8 km al noreste del autopista por el camino subiendo el Valle del Río Kaluyo (margen norte de La Paz).","-68.1333333","-16.4166667",NA,NA,"4100.00000000",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"87-30","11",NA
