"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","recordedBy","recordNumber","year","month","day","continentOcean","country","locality","preparationType","occurrenceRemarks","barcode","imagecode","stateProvince","county","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","identifiedBy","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","class","relatedCatalogItem","coordinatePrecision","geoFlag","fieldNumber","individualCount"
"87","2012-01-20 05:01:00-02","MO","MOBOT","2720147","PreservedSpecimen","Plantae",NA,NA,"Polypodiaceae","Lellingeria","suspensa","Lellingeria suspensa","(L.) A.R. Sm. & R.C. Moran","Wilson Quizhpe|V. Granda|D. Veintimilla|H. Salas|P. Wampash","Quizhpe 1471","2005","6","15","South America","Ecuador","Región de la Cordillera del Condor. Parroquia Surmi. Comunidad Yawi. Cima de la cordillera. Bosque primario denso achaparrado sobre roca de arensica. Suelo bamboso.",NA,NA,NA,NA,"Zamora-Chinchipe","Nangaritza","-78.63833","-4.49972","1600.00000000",NA,"A.R. Smith (UC)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"28","4"
"88","2020-11-10 04:40:00-03","MO","MOBOT","100313305","PreservedSpecimen","Plantae",NA,NA,"Polypodiaceae","Lellingeria","suspensa","Lellingeria suspensa","(L.) A.R. Sm. & R.C. Moran","Pedro L. R. de Moraes","Moraes 2719","2009","8","11","South America","Brazil","Serra do Peito-de-Moça.",NA,NA,NA,NA,"Bahia","Arataca","-39.4080556","-15.2027778","900.00000000",NA,"F. Matos",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"89","2017-07-12 12:04:00-03","MO","MOBOT","100987193","PreservedSpecimen","Plantae",NA,NA,"Polypodiaceae","Lellingeria","suspensa","Lellingeria suspensa","(L.) A.R. Sm. & R.C. Moran","Matheus C. Vergne|H. van der Werff|Tiago Arruda Pontes|M. Cruz","Vergne 177","2015","11","28","South America","Brazil","Santa Lúcia. Estação Ecológica de Santa Lúcia, Trilha do Túmulo de A. Ruschii.",NA,NA,NA,NA,"Espírito Santo",NA,NA,NA,NA,NA,"H. van der Werff (MO)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"90","2017-10-04 12:56:00-03","MO","MOBOT","101000966","PreservedSpecimen","Plantae",NA,NA,"Polypodiaceae","Lellingeria","suspensa","Lellingeria suspensa","(L.) A.R. Sm. & R.C. Moran","Franciso Delascio C.|Ángel C. González","Delascio Chitty 12252A","1984","7",NA,"South America","Venezuela","Isla de Margarita, Cerro Copey.",NA,NA,NA,NA,"Nueva Esparta",NA,NA,NA,"500.00000000","900.00000000","P.H. Labiak (UPCB)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"91","2011-05-24 17:50:00-03","MO","MOBOT","10175","PreservedSpecimen","Plantae",NA,NA,"Polypodiaceae","Lellingeria","suspensa","Lellingeria suspensa","(L.) A.R. Sm. & R.C. Moran","Thomas B. Croat|Dorothy Bay","Croat 75615","1993","7","10","South America","Colombia","Bajo Calima Region, vicinity of Buenaventura; along road from Buenaventura to Málaga, Km 11 at Pulpapel headquarters, 20 year old regrowth forest behind buildings.",NA,NA,NA,NA,"Valle del Cauca",NA,"-77","3.9333333","130.00000000",NA,"P.H. Labiak (UPCB)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"559","1"
"92","2010-08-09 10:08:00-03","MO","MOBOT","1081689","PreservedSpecimen","Plantae",NA,NA,"Polypodiaceae","Lellingeria","suspensa","Lellingeria suspensa","(L.) A.R. Sm. & R.C. Moran","Walter A. Palacios|John L. Clark|Nestor Jaramillo","Palacios Cuenca 13576","1995","2","18","South America","Ecuador","Carretera Herrera-El Páramo (Sta. Isabel). Estación Biológica Bilsa. Bosque primario nublado. Bosque húmedo Pre-montano.",NA,NA,NA,NA,"Esmeraldas","Quinindé","-79.7111111","0.36","580.00000000",NA,"P.H.Labiak (UPCB)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"93","2011-07-24 16:46:00-03","MO","MOBOT","11237","PreservedSpecimen","Plantae",NA,NA,"Polypodiaceae","Lellingeria","suspensa","Lellingeria suspensa","(L.) A.R. Sm. & R.C. Moran","Alwyn H. Gentry|Miryam Monsalve B.|Donald Faber-Langendoen|M.D. Heredia","Gentry 56770","1987","4","10","South America","Colombia","Bajo Calima, ca. 15 km N of Buenaventura, new Dindo area, transition between wet and pluvial forest.",NA,NA,NA,NA,"Valle del Cauca","Buenaventura","-77.0333333","3.9833333","50.00000000",NA,"D.M. Forero (COL)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"87-44","2"
"94","2010-09-13 10:03:00-03","MO","MOBOT","1291730","PreservedSpecimen","Plantae",NA,NA,"Polypodiaceae","Lellingeria","suspensa","Lellingeria suspensa","(L.) A.R. Sm. & R.C. Moran","Thomas Hawkins","Hawkins 1842","1998","6","28","South America","Suriname","North Ridge, Tafelberg Mountain. Trail between the North Ridge of the Tafelberg Mountain and Augustus Kreek. Mixed hardwood forest approximately 20-40 m high.",NA,NA,NA,NA,"Sipaliwini",NA,"-56.1988889","3.9138889","580.00000000","640.00000000","P.H. Labiak (UPCB)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"102","3"
"95","2012-03-02 05:15:00-03","MO","MOBOT","14366","PreservedSpecimen","Plantae",NA,NA,"Polypodiaceae","Lellingeria","suspensa","Lellingeria suspensa","(L.) A.R. Sm. & R.C. Moran","H. van der Werff|Bruce Gray|Galo A. Tipaz","van der Werff 11885","1991","6","23","South America","Ecuador","Border area between Prov. Carchi and Esmeraldas, about 20 km past Lita on road Lita-Alto Tambo. Selectively logged forest.",NA,NA,NA,NA,"Carchi",NA,"-78.5","0.9","700.00000000",NA,"P.H.Labiak (UPCB)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"86","1"
"96","2010-08-09 10:39:00-03","MO","MOBOT","1442573","PreservedSpecimen","Plantae",NA,NA,"Polypodiaceae","Lellingeria","suspensa","Lellingeria suspensa","(L.) A.R. Sm. & R.C. Moran","Lara Kueppers","Kueppers 52","1994","10","1","South America","Ecuador","Bilsa Biological Station. Mache-Chindul Ecological Reserve. Coastal mountain range, northwest of Quinindé. Premontane wet forest.",NA,NA,NA,NA,"Esmeraldas","Quinindé","-79.7333333","0.35","500.00000000",NA,"P.H.Labiak (UPCB)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"97","2012-03-02 05:15:00-03","MO","MOBOT","14494","PreservedSpecimen","Plantae",NA,NA,"Polypodiaceae","Lellingeria","suspensa","Lellingeria suspensa","(L.) A.R. Sm. & R.C. Moran","H. van der Werff|Bruce Gray|Galo A. Tipaz","van der Werff 11888","1991","6","23","South America","Ecuador","Border area between Prov. Carchi and Esmeraldas, about 20 km past Lita on road Lita-Alto Tambo. Selectively logged forest.",NA,NA,NA,NA,"Carchi",NA,"-78.5","0.9","700.00000000",NA,"P.H.Labiak (UPCB)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"86","1"
"98","2012-03-02 05:15:00-03","MO","MOBOT","14662","PreservedSpecimen","Plantae",NA,NA,"Polypodiaceae","Lellingeria","suspensa","Lellingeria suspensa","(L.) A.R. Sm. & R.C. Moran","H. van der Werff|Bruce Gray|Galo A. Tipaz","van der Werff 11896","1991","6","23","South America","Ecuador","Border area between Prov. Carchi and Esmeraldas, about 20 km past Lita on road Lita-Alto Tambo. Selectively logged forest.",NA,NA,NA,NA,"Carchi",NA,"-78.5","0.9","700.00000000",NA,"P.H.Labiak (UPCB)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"86","1"
"99","2010-08-09 10:39:00-03","MO","MOBOT","1589539","PreservedSpecimen","Plantae",NA,NA,"Polypodiaceae","Lellingeria","suspensa","Lellingeria suspensa","(L.) A.R. Sm. & R.C. Moran","Alice Fay|Louis Fay","Fay 3734","1992","7","14","South America","Ecuador","North of city of Puyo, in city park by the river.",NA,NA,NA,NA,"Pastaza","Pastaza","-77.9833333","-1.4833333","950.00000000",NA,"P.H.Labiak (UPCB)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"100","2011-07-25 13:31:00-03","MO","MOBOT","1811085","PreservedSpecimen","Plantae",NA,NA,"Polypodiaceae","Lellingeria","suspensa","Lellingeria suspensa","(L.) A.R. Sm. & R.C. Moran","Lucía Atehortúa","Atehortúa 1157","1984","11","15","South America","Colombia","Vereda Santa Rita. Bosque húmedo",NA,NA,NA,NA,"Antioquia","Guatapé",NA,NA,"1850.00000000",NA,"!D.M. Forero (COL)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"101","2014-01-21 04:53:00-02","MO","MOBOT","1811088","PreservedSpecimen","Plantae",NA,NA,"Polypodiaceae","Lellingeria","suspensa","Lellingeria suspensa","(L.) A.R. Sm. & R.C. Moran","D.L. Echeverri|N. Contreras","Echeverri B. 128","1989","11","21","South America","Colombia","Vereda Santa Rita, finca Montepinar, bosque pluvial",NA,NA,NA,NA,"Antioquia","Guatapé","-75.1666667","6.25","1850.00000000",NA,"P.H. Labiak (UPCB)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"102","2014-01-20 20:16:00-02","MO","MOBOT","1811111","PreservedSpecimen","Plantae",NA,NA,"Polypodiaceae","Lellingeria","suspensa","Lellingeria suspensa","(L.) A.R. Sm. & R.C. Moran","D.L. Echeverri|N. Contreras","Echeverri B. 176","1990","1","17","South America","Colombia","Vereda Santa Rita, finca Montepinar, bosque pluvial, bosque #2.",NA,NA,NA,NA,"Antioquia","Guatapé","-75.1666667","6.25","1850.00000000",NA,"!D.M. Forero (COL)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"103","2011-07-24 16:46:00-03","MO","MOBOT","1811113","PreservedSpecimen","Plantae",NA,NA,"Polypodiaceae","Lellingeria","suspensa","Lellingeria suspensa","(L.) A.R. Sm. & R.C. Moran","Julio C. Betancur B.","Betancur B. 657","1988","9","16","South America","Colombia","Piedra del Castrillón, Cordillera Central, Ladera Oriental, bosque nublado periódicamente, bmh-PM.",NA,NA,NA,NA,"Antioquia","San Luis","-74.9833333","6.0666667","1500.00000000","1700.00000000","!D.M. Forero (COL)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"104","2011-07-25 13:31:00-03","MO","MOBOT","1811117","PreservedSpecimen","Plantae",NA,NA,"Polypodiaceae","Lellingeria","suspensa","Lellingeria suspensa","(L.) A.R. Sm. & R.C. Moran","Lucía Atehortúa","Atehortúa 1160","1984","11","15","South America","Colombia","Vereda Santa Rita. Bosque húmedo",NA,NA,NA,NA,"Antioquia","Guatapé",NA,NA,"1850.00000000",NA,"!D.M. Forero (COL)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"105","2008-05-27 22:02:00-03","MO","MOBOT","2222670","PreservedSpecimen","Plantae",NA,NA,"Polypodiaceae","Lellingeria","suspensa","Lellingeria suspensa","(L.) A.R. Sm. & R.C. Moran","M. Kessler","Kessler 8141",NA,NA,NA,"South America","Bolivia",NA,NA,NA,NA,NA,"Cochabamba","Carrasco",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"106","2011-06-09 17:51:00-03","MO","MOBOT","26691","PreservedSpecimen","Plantae",NA,NA,"Polypodiaceae","Lellingeria","suspensa","Lellingeria suspensa","(L.) A.R. Sm. & R.C. Moran","Carlos E. Cerón","Cerón Martínez 1426","1987","5","21","South America","Ecuador","Reserva Biológica Jatun Sacha. Río Napo, 8 km al E de Misahuallí. Bosque muy húmedo tropical.",NA,NA,NA,NA,"Napo",NA,"-77.6","-1.0666667","450.00000000",NA,"P.H.Labiak (UPCB)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"87-9","2"
"107","2011-03-22 21:15:00-03","MO","MOBOT","2675839","PreservedSpecimen","Plantae",NA,NA,"Polypodiaceae","Lellingeria","suspensa","Lellingeria suspensa","(L.) A.R. Sm. & R.C. Moran","Benjamin Øllgaard|Hugo Navarrete","Øllgaard 105407","1994","11","4","South America","Ecuador","Road Lita-Alto Tambo, km 17.5. Entrance to Reserva Ecologica Cotacachi-Cayapa. Perhumid mossy forest on dark brown clayey soil.",NA,NA,NA,NA,"Esmeraldas",NA,"-78.55","0.88333","820.00000000",NA,"Navarrete, H. (AAU)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"108","2011-03-22 21:15:00-03","MO","MOBOT","2675987","PreservedSpecimen","Plantae",NA,NA,"Polypodiaceae","Lellingeria","suspensa","Lellingeria suspensa","(L.) A.R. Sm. & R.C. Moran","Benjamin Øllgaard|Hugo Navarrete","Øllgaard 105487","1994","11","6","South America","Ecuador","Road Lita-Alto Tambo, km 17.5. Entrance to Reserva Ecologica Cotacachi-Cayapa. Perhumid mossy forest on dark brown clayey soil.",NA,NA,NA,NA,"Esmeraldas",NA,"-78.55","0.88333","820.00000000",NA,"Navarrete, H. (AAU)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"109","2011-03-22 21:15:00-03","MO","MOBOT","2676031","PreservedSpecimen","Plantae",NA,NA,"Polypodiaceae","Lellingeria","suspensa","Lellingeria suspensa","(L.) A.R. Sm. & R.C. Moran","Benjamin Øllgaard|Hugo Navarrete","Øllgaard 105508","1994","11","6","South America","Ecuador","Road Lita-Alto Tambo, km 17.5. Entrance to Reserva Ecologica Cotacachi-Cayapa. Perhumid mossy forest on dark brown clayey soil.",NA,NA,NA,NA,"Esmeraldas",NA,"-78.55","0.88333","820.00000000",NA,"Navarrete, H. (AAU)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"110","2011-03-22 21:15:00-03","MO","MOBOT","2676103","PreservedSpecimen","Plantae",NA,NA,"Polypodiaceae","Lellingeria","suspensa","Lellingeria suspensa","(L.) A.R. Sm. & R.C. Moran","Benjamin Øllgaard|Hugo Navarrete","Øllgaard 105545","1994","11","11","South America","Ecuador","Road N of Mera, toward Río Anzu, km 6.7. Disturbed forest remnant and open Solanum quitense plantation.",NA,NA,NA,NA,"Pastaza",NA,"-78.08333","-1.43333","1480.00000000",NA,"Navarrete, H. (AAU)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"111","2011-03-22 21:15:00-03","MO","MOBOT","2676114","PreservedSpecimen","Plantae",NA,NA,"Polypodiaceae","Lellingeria","suspensa","Lellingeria suspensa","(L.) A.R. Sm. & R.C. Moran","Benjamin Øllgaard|Hugo Navarrete","Øllgaard 105552","1994","11","11","South America","Ecuador","Road N of Mera, toward Río Anzu, km 6.7. Disturbed forest remnant and open Solanum quitense plantation.",NA,NA,NA,NA,"Pastaza",NA,"-78.08333","-1.43333","1480.00000000",NA,"Navarrete, H. (AAU)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"112","2011-03-22 21:15:00-03","MO","MOBOT","2685271","PreservedSpecimen","Plantae",NA,NA,"Polypodiaceae","Lellingeria","suspensa","Lellingeria suspensa","(L.) A.R. Sm. & R.C. Moran","Benjamin Øllgaard|Hugo Navarrete","Øllgaard 1909","1996","10","31","South America","Ecuador","Mutintz, SE of Makuma, ca. 1 km along trail to Tunantza. Secondary forest, ca 15-20 years old, on flat terrain.",NA,NA,NA,NA,"Morona-Santiago",NA,"-77.73333","-2.18333","675.00000000",NA,"Navarrete, H. (AAU)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"113","2011-03-22 21:15:00-03","MO","MOBOT","2685330","PreservedSpecimen","Plantae",NA,NA,"Polypodiaceae","Lellingeria","suspensa","Lellingeria suspensa","(L.) A.R. Sm. & R.C. Moran","Benjamin Øllgaard|Hugo Navarrete","Øllgaard 1933","1996","11","1","South America","Ecuador","Mutintz, SE of Makuma, ca. 1 km along trail to Tunantza. Secondary forest, ca 25 years old, on flat terrain.",NA,NA,NA,NA,"Morona-Santiago",NA,"-77.73333","-2.18333","675.00000000",NA,"Navarrete, H. (AAU)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"114","2011-03-22 21:15:00-03","MO","MOBOT","2688003","PreservedSpecimen","Plantae",NA,NA,"Polypodiaceae","Lellingeria","suspensa","Lellingeria suspensa","(L.) A.R. Sm. & R.C. Moran","Benjamin Øllgaard|Hugo Navarrete","Øllgaard 3028","1998","3","31","South America","Ecuador","Tall wet montane forest W of Río Guambi, ca. 7 km along road and trails S of Río Negro.",NA,NA,NA,NA,"Tungurahua",NA,"-78.25","-1.45","1780.00000000","1830.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"115","2010-08-05 10:52:00-03","MO","MOBOT","2744677","PreservedSpecimen","Plantae",NA,NA,"Polypodiaceae","Lellingeria","suspensa","Lellingeria suspensa","(L.) A.R. Sm. & R.C. Moran","R. Bonino","Bonino 452","2002","3",NA,"South America","Peru","Dist. Imaza. Comunidad Nativa de Yamayakat. Bosque primario.",NA,NA,NA,NA,"Amazonas","Condorcanqui","-78.3380555","-5.0566667","350.00000000",NA,"P.H.Labiak (UPCB)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2"
"116","2016-04-06 05:30:00-03","MO","MOBOT","2770056","PreservedSpecimen","Plantae",NA,NA,"Polypodiaceae","Lellingeria","suspensa","Lellingeria suspensa","(L.) A.R. Sm. & R.C. Moran","Philip A. Silverstone-Sopkin|N. Paz|A. Giraldo|Marco Cerna","Silverstone-Sopkin 9283","2003","7","19","South America","Ecuador","Reserva Ecológica Los Ilinizas, sector Guadual, acceso desde La Carmela, cerro Guadual Grande, arriba del alto río Guadual,Cordillera Occidental, vertiente occidental, bosque primario.",NA,NA,NA,NA,"Cotopaxi","La Maná","-79.06916","-0.65333","1400.00000000",NA,"A.R. Smith (UC)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"117","2011-07-24 16:47:00-03","MO","MOBOT","2815400","PreservedSpecimen","Plantae",NA,NA,"Polypodiaceae","Lellingeria","suspensa","Lellingeria suspensa","(L.) A.R. Sm. & R.C. Moran","Miryam Monsalve B.","Monsalve Benavides 1293","1986","11","19","South America","Colombia","Bajo Calima; Concesión Pulpapel/Buenaventura. Bosque pluvial tropical. Suelos deficientes en nutrientes principalmente en P, Ca, K, Mg, Cu, B, Mn, Zn y un alto porcentage de saturación de Al. Carretera El Lijal T 9-10. Crece sobre troncos en lugares húmedos",NA,NA,NA,NA,"Valle del Cauca",NA,"-77","3.9166667","100.00000000",NA,"D.M. Forero (COL)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"118","2010-08-09 10:38:00-03","MO","MOBOT","3193","PreservedSpecimen","Plantae",NA,NA,"Polypodiaceae","Lellingeria","suspensa","Lellingeria suspensa","(L.) A.R. Sm. & R.C. Moran","H. van der Werff|Calaway H. Dodson|Walter A. Palacios","van der Werff 9512","1987","5","19","South America","Ecuador","Esmeraldas, wet evergreen forest, near Lita",NA,NA,NA,NA,"Esmeraldas",NA,"-78.4666667","0.8666667","600.00000000",NA,"P.H.Labiak (UPCB)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"87-37","1"
"119","2011-06-16 16:00:00-03","MO","MOBOT","3322547","PreservedSpecimen","Plantae",NA,NA,"Polypodiaceae","Lellingeria","suspensa","Lellingeria suspensa","(L.) A.R. Sm. & R.C. Moran","Miryam Monsalve B.","Monsalve Benavides 1780","1987","9","22","South America","Colombia","Bajo Calima; Concesión Pulpapel/Buenaventura. Bosque Pluvial Tropical. Suelos deficientes en nutrientes principalmente en P, Ca, K, Mg, Cu, B, Mn, Zn y un alto porcentaje de saturación de Al. Carretera La Gasolina PD4",NA,NA,NA,NA,"Valle del Cauca",NA,"-77","3.9166667","100.00000000",NA,"P.H. Labiak (UPCB)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"120","2020-04-18 04:12:00-03","MO","MOBOT","3327470","PreservedSpecimen","Plantae",NA,NA,"Polypodiaceae","Lellingeria","suspensa","Lellingeria suspensa","(L.) A.R. Sm. & R.C. Moran","Flora Falcón","Flora Falcón 140","1979","1","10","South America","Venezuela","Sierra de San Luis, arriba de Sta Maria. Bosque nublada.",NA,NA,NA,NA,"Falcón",NA,NA,NA,"1300.00000000",NA,"P.H. Labiak (UPCB)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"121","2010-09-27 11:25:00-03","MO","MOBOT","3327775","PreservedSpecimen","Plantae",NA,NA,"Polypodiaceae","Lellingeria","suspensa","Lellingeria suspensa","(L.) A.R. Sm. & R.C. Moran","Julian A. Steyermark|Ronald L. Liesner","Steyermark 120847","1979","12","1","South America","Venezuela","Peninsula de Paria: virgin cloud forest, above Las Melenas, north of Río Arriba, southeast of Cerro de Humo.",NA,NA,NA,NA,"Sucre",NA,"-62.6166667","10.7","730.00000000","1050.00000000","P.H. Labiak (UPCB)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"122","2010-09-27 11:26:00-03","MO","MOBOT","3328047","PreservedSpecimen","Plantae",NA,NA,"Polypodiaceae","Lellingeria","suspensa","Lellingeria suspensa","(L.) A.R. Sm. & R.C. Moran","Julian A. Steyermark|Ronald L. Liesner|Victor Carreño E.","Steyermark 121657","1980","2","23","South America","Venezuela","Distrito Arismendi: Peninsula De Paria: between Tacarigua and headwaters of Río Tacarigua, east of Cerro Humo.",NA,NA,NA,NA,"Sucre",NA,"-62.6","10.6833333","700.00000000","900.00000000","P.H. Labiak (UPCB)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"123","2013-10-05 06:35:00-03","MO","MOBOT","3328224","PreservedSpecimen","Plantae",NA,NA,"Polypodiaceae","Lellingeria","suspensa","Lellingeria suspensa","(L.) A.R. Sm. & R.C. Moran","Franciso Delascio C.|Ángel C. González","Delascio Chitty 12274","1984","7",NA,"South America","Venezuela","Isla de Margarita. Cerro Copey.",NA,NA,NA,NA,"Nueva Esparta",NA,NA,NA,"500.00000000","900.00000000","P.H. Labiak (UPCB)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"124","2013-10-05 06:35:00-03","MO","MOBOT","3328501","PreservedSpecimen","Plantae",NA,NA,"Polypodiaceae","Lellingeria","suspensa","Lellingeria suspensa","(L.) A.R. Sm. & R.C. Moran","Franciso Delascio C.|Ángel C. González","Delascio Chitty 12252","1984","7",NA,"South America","Venezuela","Isla de Margarita. Cerro Copey.",NA,NA,NA,NA,"Nueva Esparta",NA,NA,NA,"500.00000000","900.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"125","2011-05-24 17:40:00-03","MO","MOBOT","3328819","PreservedSpecimen","Plantae",NA,NA,"Polypodiaceae","Lellingeria","suspensa","Lellingeria suspensa","(L.) A.R. Sm. & R.C. Moran","A.H.G. Alston","Alston 8661","1939","5","26","South America","Colombia","Behind Buenaventura. Near sea level",NA,NA,NA,NA,"Valle del Cauca",NA,NA,NA,"0E8",NA,"P.H. Labiak (UPCB)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"126","2011-07-24 16:49:00-03","MO","MOBOT","34404","PreservedSpecimen","Plantae",NA,NA,"Polypodiaceae","Lellingeria","suspensa","Lellingeria suspensa","(L.) A.R. Sm. & R.C. Moran","James L. Zarucchi","Zarucchi 4164","1986","11","20","South America","Colombia","Mpio. de Guatapé; ca 8 km NNE of Guatapé, Vereda Santa Rita, Finca Montepinar, Lat. 6º17'N, Long. 75º08'W, alt 1850 m; tropical wet/ very wet forest.",NA,NA,NA,NA,"Antioquia",NA,"-75.1333333","6.2833333","1850.00000000",NA,"!D.M. Forero (COL)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"86-1","4"
"127","2010-09-13 10:05:00-03","MO","MOBOT","3589380","PreservedSpecimen","Plantae",NA,NA,"Polypodiaceae","Lellingeria","suspensa","Lellingeria suspensa","(L.) A.R. Sm. & R.C. Moran","Hering, Constantijn J.","Hering 2060",NA,NA,NA,"South America","Suriname",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"P.H. Labiak (UPCB)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"128","2019-03-26 10:51:00-03","MO","MOBOT","797436","PreservedSpecimen","Plantae",NA,NA,"Polypodiaceae","Lellingeria","suspensa","Lellingeria suspensa","(L.) A.R. Sm. & R.C. Moran","Adrian Juncosa","Juncosa 1390","1983","11","20","South America","Colombia","Main hwy. Medellín- Puerto Triunfo. Mcpo. Cocorna, ca. 5 km E of Cocorna Peaje, Quebrada El Biadal.",NA,NA,NA,NA,"Antioquia",NA,"-75.1666667","6","1830.00000000",NA,"!D.M. Forero (COL)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"83-33","4"
"129","2011-07-24 16:44:00-03","MO","MOBOT","8955","PreservedSpecimen","Plantae",NA,NA,"Polypodiaceae","Lellingeria","suspensa","Lellingeria suspensa","(L.) A.R. Sm. & R.C. Moran","H. van der Werff|Miryam Monsalve B.","van der Werff 9699","1988","1","22","South America","Colombia","Bajo Calima, Concesión Pulpapel. Lowland rain forest.",NA,NA,NA,NA,"Valle del Cauca","Buenaventura","-77","3.91666","100.00000000",NA,"!D.M. Forero (COL)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"88-3","2"
"130","2014-11-15 05:40:00-02","MO","MOBOT","918945","PreservedSpecimen","Plantae",NA,NA,"Polypodiaceae","Lellingeria","suspensa","Lellingeria suspensa","(L.) A.R. Sm. & R.C. Moran","Nigel Pitman|Margot S. Bass|Lara Kueppers","Pitman 779","1994","10","1","South America","Ecuador","Bilsa Biological Reserve. Montañas de Mache, 35 km W of Quinind, 5 km W of Santa Isabela. Southeast ridge trail. Premontane Wet Forest. Primary forest.",NA,NA,NA,NA,"Esmeraldas","Quinindé","-79.7333333","0.35","400.00000000","600.00000000","P.H.Labiak (UPCB)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"131","2011-05-24 17:49:00-03","MO","MOBOT","975727","PreservedSpecimen","Plantae",NA,NA,"Polypodiaceae","Lellingeria","suspensa","Lellingeria suspensa","(L.) A.R. Sm. & R.C. Moran","Philip A. Silverstone-Sopkin|Roger Eriksson|J. Knudsen","Silverstone-Sopkin 3615","1988","2","28","South America","Colombia","San Antonio (Cerro La Horqueta), Cordillera Occidental, vertiente oriental, un poco arriba de Finca La Ninfa, acceso desde km 17 carretera Cali-Buenaventura, bosque nublado perturbado.",NA,NA,NA,NA,"Valle del Cauca","Cali",NA,NA,"2000.00000000",NA,"P.H. Labiak (UPCB)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"132","2014-02-22 07:58:00-03","MO","MOBOT","996945","PreservedSpecimen","Plantae",NA,NA,"Polypodiaceae","Lellingeria","suspensa","Lellingeria suspensa","(L.) A.R. Sm. & R.C. Moran","Jarvis E. Hudson","Hudson 893","1974","10","7","South America","Ecuador","On E side of El Puyo, thicket in savanna",NA,NA,NA,NA,"Pastaza",NA,"-77.98333","-1.46666",NA,NA,"P.H.Labiak (UPCB)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"133","2017-07-12 13:09:00-03","MO","MOBOT","100987220","PreservedSpecimen","Plantae",NA,NA,"Polypodiaceae","Lellingeria","suspensa","Lellingeria suspensa","(L.) A.R. Sm. & R.C. Moran","Matheus C. Vergne|H. van der Werff|A. Pontes|M. Cruz","Vergne 132","2015","11","27","South America","Brazil","Estação Ecológica de Santa Lúcia, Trilha do Palmito.",NA,NA,NA,NA,"Espírito Santo","Santa Teresa","-40.6002998352051","-19.9356002807617",NA,NA,"H. van der Werff (MO)",NA,NA,NA,NA,NA,NA,NA,"23813","auto",NA,"1"
