"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","minimumElevationInMeters","maximumElevationInMeters","typeStatus","yearIdentified","verbatimLongitude","verbatimLatitude","monthIdentified","dayIdentified","coordinatePrecision","geoFlag","class","fieldNumber","individualCount","relatedCatalogItem"
"97","2020-07-23 11:59:46-03","CEPLAC","CEPEC","106731","PreservedSpecimen","Plantae",NA,NA,"Begoniaceae","Begonia","itaguassuensis","Begonia itaguassuensis",NA,"M. M. M. Lopes","Amorim, A. M.","4176","2004","07","27",NA,"Brasil","Bahia","CAMACAN","RPPN Serra Bonita. 9,7 km de Camacã na estrada para Jacarecí. Daí 6 km SW na estrada para a RPPN e torre.","-39.569722","-15.381111",NA,NA,NA,NA,NA,NA,NA,NA,"39W34'11","15S22'52",NA,NA,NA,NA,NA,NA,NA,NA
"98","2020-07-23 11:59:43-03","CEPLAC","CEPEC","107363","PreservedSpecimen","Plantae",NA,NA,"Begoniaceae","Begonia","itaguassuensis","Begonia itaguassuensis",NA,"M. M. M. Lopes","A. M. Amorim","4760",NA,NA,NA,NA,"Brasil","Bahia","CAMACAN","Fazenda Serra Bonita. RPPN Serra Bonita; 9,7Km a W de Camacan na estrada para Jacarecí, daí, 6Km SW na estrada para a RPPN e Torre da Embratel.","-39.565278","-15.391667",NA,"<ll>dwc_commonname:</ll>",NA,NA,NA,NA,NA,NA,"39W33'55","15S23'30",NA,NA,NA,NA,NA,NA,NA,NA
"99","2020-07-23 11:59:46-03","CEPLAC","CEPEC","108524","PreservedSpecimen","Plantae",NA,NA,"Begoniaceae","Begonia","itaguassuensis","Begonia itaguassuensis",NA,"P. Fiaschi","Mattos-Silva, L.A.","4911","2005","09","27",NA,"Brasil","Bahia","ALMADINA","Serra do Corcovado, 9,8 km ao Sul de Coaraci, na Rodovia Coaraci/Almadina. Faz. São José.","-39.603611","-14.705833",NA,NA,NA,NA,"650","650",NA,NA,"39W36'13","14S42'21",NA,NA,NA,NA,NA,NA,NA,NA
"100","2020-07-23 11:59:46-03","CEPLAC","CEPEC","109138","PreservedSpecimen","Plantae",NA,NA,"Begoniaceae","Begonia","itaguassuensis","Begonia itaguassuensis",NA,"M. M. M. Lopes","Lopes, M. M. M.","383","2005","11","22",NA,"Brasil","Bahia","ALMADINA","Serra do Corcovado, 13,8 Km ao SW de Coaraci, estrada para Almadina. Fazenda São José. Proprietário Senhor Francisco.","-39.603333","-14.705833",NA,NA,NA,NA,"650","650",NA,NA,"39W36'12","14S42'21",NA,NA,NA,NA,NA,NA,NA,NA
"101","2020-07-23 11:59:46-03","CEPLAC","CEPEC","109290","PreservedSpecimen","Plantae",NA,NA,"Begoniaceae","Begonia","itaguassuensis","Begonia itaguassuensis",NA,"Sem Informação","Amorim, A. M.","5005","2005","05","14",NA,"Brasil","Bahia","arataca","Serra do Peito de Moça. Estrada que liga Arataca à Una, ramal ca. 22,4 km de Arataca com entrada no assentamento Santo Antônio. RPPN Caminho das Pedras.","-39.341667","-15.173611",NA,NA,NA,NA,"1000","1000",NA,NA,"39W20'30","15S10'25",NA,NA,NA,NA,NA,NA,NA,NA
"102","2020-07-23 11:59:46-03","CEPLAC","CEPEC","110426","PreservedSpecimen","Plantae",NA,NA,"Begoniaceae","Begonia","itaguassuensis","Begonia itaguassuensis",NA,"A. M. Amorim","Amorim, A. M.","5382","2005","10","28",NA,"Brasil","Bahia","CAMACAN","RPPN Serra Bonita. 9,7 km W Camacã na estrada para Jacarecí, daí 6 km SW para a RPPN. Trilha da caixa d'água, na estrada para a Torre. Remanescentes com perturbação antrópica.","-39.565278","-15.391667",NA,NA,NA,NA,"835","835",NA,NA,"39W33'55","15S23'30",NA,NA,NA,NA,NA,NA,NA,NA
"103","2020-07-23 11:59:46-03","CEPLAC","CEPEC","111869","PreservedSpecimen","Plantae",NA,NA,"Begoniaceae","Begonia","itaguassuensis","Begonia itaguassuensis",NA,"A. M. Amorim","Amorim, A. M.","5974","2006","04","29",NA,"Brasil","Bahia","arataca","Serra das Lontras. Ca. 7 km no ramal que liga o distrito de Itatinguí à Serra, ramal de acesso à Fazenda Véu de Noiva, de propriedade de José Marques. Coletas em trilha aberta por madeireiros, após bifurcação da trilha do rio.","-39.408056","-15.202778",NA,"UNICATA.",NA,NA,NA,NA,NA,NA,"39W24'29","15S12'10",NA,NA,NA,NA,NA,NA,NA,NA
"104","2020-07-23 11:59:46-03","CEPLAC","CEPEC","112782","PreservedSpecimen","Plantae",NA,NA,"Begoniaceae","Begonia","itaguassuensis","Begonia itaguassuensis",NA,"A. M. Amorim","Jardim, J. G.","4388","2005","02","12",NA,"Brasil","Bahia","arataca","Serra das Lontras, ca. 7 km no ramal que liga o povoado de Itatinguí à Serra das Lontras. Ca.","-39.341667","-15.173611",NA,"UNICATA.",NA,NA,"600","600",NA,NA,"39W20'30","15S10'25",NA,NA,NA,NA,NA,NA,NA,NA
"105","2020-07-23 11:59:46-03","CEPLAC","CEPEC","114644","PreservedSpecimen","Plantae",NA,NA,"Begoniaceae","Begonia","itaguassuensis","Begonia itaguassuensis",NA,"A. M. Amorim","Amorim, A. M.","6522","2006","10","22",NA,"Brasil","Bahia","CAMACAN","RPPN Serra Bonita. 9,7 km de Camacan na estrada para Jacarecí. Daí 6 km SW na estrada para a RPPN e torre da Embratel.","-39.565278","-15.391667",NA,NA,NA,NA,"900","900",NA,NA,"39W33'55","15S23'30",NA,NA,NA,NA,NA,NA,NA,NA
"106","2020-07-23 11:59:43-03","CEPLAC","CEPEC","115249","PreservedSpecimen","Plantae",NA,NA,"Begoniaceae","Begonia","itaguassuensis","Begonia itaguassuensis",NA,"A. M. Amorim","W. W. Thomas","14527","2006","01","18",NA,"Brasil","Bahia","arataca","Serra Peito de Moça, 9.7Km NE na estrada de terra Arataca para Una, depois 8.8Km NW (esquerda) na Rod. Fazenda Sta. Rita para Reserva do IESB (Fazenda Palmeira).","-39.341667","-15.173056",NA,"<ll>dwc_commonname:</ll>",NA,NA,"510","510",NA,NA,"39W20'30","15S10'23",NA,NA,NA,NA,NA,NA,NA,NA
"107","2020-07-23 11:59:46-03","CEPLAC","CEPEC","115716","PreservedSpecimen","Plantae",NA,NA,"Begoniaceae","Begonia","itaguassuensis","Begonia itaguassuensis",NA,"A. M. Amorim","Amorim, A. M.","6654","2007","01","19",NA,"Brasil","Bahia","arataca","Serra do Peito-de-Moça. Estrada que liga Arataca à Una, ramal ca. 22,4km de Arataca com entrada no Assentamento Santo Antônio. RPPN Caminho das Pedras.","-39.341667","-15.173611",NA,"UNICATA.",NA,NA,"1000","1000",NA,NA,"39W20'30","15S10'25",NA,NA,NA,NA,NA,NA,NA,NA
"108","2020-07-23 11:59:46-03","CEPLAC","CEPEC","117000","PreservedSpecimen","Plantae",NA,NA,"Begoniaceae","Begonia","itaguassuensis","Begonia itaguassuensis",NA,"B. de S. Gregório","Perdiz, R. de O.","45","2007","05","26",NA,"Brasil","Bahia","CAMACAN","RPPN Serra Bonita. Trilha ao lado da pousada.","-39.565278","-15.391667",NA,"UNICATA.",NA,NA,"835","835",NA,NA,"39W33'55","15S23'30",NA,NA,NA,NA,NA,NA,NA,NA
"109","2020-07-23 11:59:46-03","CEPLAC","CEPEC","117001","PreservedSpecimen","Plantae",NA,NA,"Begoniaceae","Begonia","itaguassuensis","Begonia itaguassuensis",NA,"B. de S. Gregório","Perdiz, R. de O.","46","2007","05","26",NA,"Brasil","Bahia","CAMACAN","RPPN Serra Bonita. Trilha ao lado da pousada.","-39.565278","-15.391667",NA,"UNICATA.",NA,NA,"835","835",NA,NA,"39W33'55","15S23'30",NA,NA,NA,NA,NA,NA,NA,NA
"110","2020-07-23 11:59:46-03","CEPLAC","CEPEC","117002","PreservedSpecimen","Plantae",NA,NA,"Begoniaceae","Begonia","itaguassuensis","Begonia itaguassuensis",NA,"B. de S. Gregório","Perdiz, R. de O.","47","2007","05","26",NA,"Brasil","Bahia","CAMACAN","RPPN Serra Bonita. Trilha ao lado da pousada.","-39.565278","-15.391667",NA,"Flor em álcool.",NA,NA,"835","835",NA,NA,"39W33'55","15S23'30",NA,NA,NA,NA,NA,NA,NA,NA
"111","2020-07-23 11:59:46-03","CEPLAC","CEPEC","117587","PreservedSpecimen","Plantae",NA,NA,"Begoniaceae","Begonia","itaguassuensis","Begonia itaguassuensis",NA,"B. de S. Gregório","Lopes, M. M. M.","1525","2007","08","19",NA,"Brasil","Bahia","ALMADINA","Rod. Almadina Ibitupã, entrada ca. 7 km, Serra do Sete-paus, ca. 12 km da entrada. Faz. Cruzeiro do Sul.","-39.679444","-14.735",NA,"UNICATA.",NA,NA,"580","580",NA,NA,"39W40'46","14S44'6",NA,NA,NA,NA,NA,NA,NA,NA
"112","2020-07-23 11:59:43-03","CEPLAC","CEPEC","119477","PreservedSpecimen","Plantae",NA,NA,"Begoniaceae","Begonia","itaguassuensis","Begonia itaguassuensis",NA,NA,"D. Cardoso","1713","2007","01","29",NA,"Brasil","Bahia","AMARGOSA","Serra do Timbó. Barragem do Timbó. Área de estudo do Projeto Timbó/Centro Sapucaia.","-39.655","-13.0825",NA,"<ll>dwc_commonname:</ll>",NA,NA,NA,NA,NA,NA,"39W39'18","13S4'57",NA,NA,NA,NA,NA,NA,NA,NA
"113","2020-07-23 11:59:46-03","CEPLAC","CEPEC","122981","PreservedSpecimen","Plantae",NA,NA,"Begoniaceae","Begonia","itaguassuensis","Begonia itaguassuensis",NA,"A. M. Amorim","Amorim, A. M.","7306","2008","04","25",NA,"Brasil","Bahia","CAMACAN","RPPN Serra Bonita. 10 km W de Camacan na estrada para Jacarecí, 6 km SW na estrada para a RPPN e Torre de transmissão.","-39.565278","-15.391667",NA,NA,NA,NA,"850","850",NA,NA,"39W33'55","15S23'30",NA,NA,NA,NA,NA,NA,NA,NA
"114","2020-07-23 11:59:46-03","CEPLAC","CEPEC","126286","PreservedSpecimen","Plantae",NA,NA,"Begoniaceae","Begonia","itaguassuensis","Begonia itaguassuensis",NA,"B. de S. Gregório","Perdiz, R. de O.","412","2009","06","17",NA,"Brasil","Bahia","CAMACAN","Trilha da Bapeba. Em direção à parcela 1 do projeto de Fitossociologia.","-39.565278","-15.391667",NA,"UNICATA.",NA,NA,"835","835",NA,NA,"39W33'55","15S23'30",NA,NA,NA,NA,NA,NA,NA,NA
"115","2020-07-23 11:59:46-03","CEPLAC","CEPEC","116472","PreservedSpecimen","Plantae",NA,NA,"Begoniaceae","Begonia","itaguassuensis","Begonia itaguassuensis",NA,"A. M. Amorim","Fontana, A. P.","2605","2007","01","16",NA,"Brasil","Bahia","Barro Preto","Serra da Pedra Lascada. 13,7 km de Barro Preto, na estrada que passa pela faz. São Miguel em direção à serra.","-39.5425","-14.771944",NA,"Em cultivo. UNICATA.",NA,NA,"556","556",NA,NA,"39W32'33","14S46'19",NA,NA,NA,NA,NA,NA,NA,NA
"116","2020-07-23 11:59:46-03","CEPLAC","CEPEC","134102","PreservedSpecimen","Plantae",NA,NA,"Begoniaceae","Begonia","itaguassuensis","Begonia itaguassuensis",NA,"M. M. Coelho","M.M. Coelho","384","2011","09","03",NA,"Brasil","Bahia","ALMADINA","Serra do Corcovado, acesso pela Fazenda São José. Proprietário Senhor Francisco.","-39.603889","-14.705833",NA,"(Unicata).",NA,NA,NA,NA,NA,NA,"39W36'14","14S42'21",NA,NA,NA,NA,NA,NA,NA,NA
"117","2020-07-23 11:59:46-03","CEPLAC","CEPEC","134125","PreservedSpecimen","Plantae",NA,NA,"Begoniaceae","Begonia","itaguassuensis","Begonia itaguassuensis",NA,"M. M. Coelho","M.M. Coelho","410","2011","09","04",NA,"Brasil","Bahia","ALMADINA","Serra do Corcovado, acesso pela Estação da EMBASA. Nova trilha próximo ao sítio do seu Domingos.","-39.603889","-14.7025",NA,NA,NA,NA,"533","533",NA,NA,"39W36'14","14S42'9",NA,NA,NA,NA,NA,NA,NA,NA
"118","2020-07-23 11:59:46-03","CEPLAC","CEPEC","134348","PreservedSpecimen","Plantae",NA,NA,"Begoniaceae","Begonia","itaguassuensis","Begonia itaguassuensis",NA,"B. de S. Gregório","M.M. Coelho","452","2011","11","04",NA,"Brasil","Bahia","ALMADINA","Serra do Corcovado, acesso pela Estação da EMBASA. Nova trilha próximo ao sítio do seu Domingos.","-39.603889","-14.7025",NA,NA,NA,NA,NA,NA,NA,NA,"39W36'14","14S42'9",NA,NA,NA,NA,NA,NA,NA,NA
"119","2020-07-23 11:59:46-03","CEPLAC","CEPEC","134464","PreservedSpecimen","Plantae",NA,NA,"Begoniaceae","Begonia","itaguassuensis","Begonia itaguassuensis",NA,"M. M. Coelho","M.M. Coelho","427","2011","11","03",NA,"Brasil","Bahia","Barro Preto","Serra da Pedra Lascada, na estrada que passa pela Fazenda São Miguel e sobe até o acesso a serra.","-39.536111","-14.770278",NA,NA,NA,NA,NA,NA,NA,NA,"39W32'10","14S46'13",NA,NA,NA,NA,NA,NA,NA,NA
"120","2020-07-23 11:59:43-03","CEPLAC","CEPEC","74167","PreservedSpecimen","Plantae",NA,NA,"Begoniaceae","Begonia","itaguassuensis","Begonia itaguassuensis",NA,"E. L. Jacques","W. W. Thomas","11375","1996","11","21",NA,"Brasil","Bahia","santa luzia","Serra da Onça. 10.8Km NE cidade (30Km SW Rod. Sta. Luzia/Una), depois 4.2Km ao N p/ Serra da Onça.","-15.333333","-39.5",NA,NA,NA,NA,NA,NA,NA,NA,"15W20'","39S30'",NA,NA,NA,NA,NA,NA,NA,"19/01/1998"
"121","2020-07-23 11:59:46-03","CEPLAC","CEPEC","94312","PreservedSpecimen","Plantae",NA,NA,"Begoniaceae","Begonia","itaguassuensis","Begonia itaguassuensis",NA,"B. de S. Gregório","P. Fiaschi","1150","2002","10","17",NA,"Brasil","Bahia","BUERAREMA","Ramal a esquerda, ca. 15Km da Rod. Buerarema/São José da Vitória, Km 9 da estrada para Arataca, ca. 9,5Km a direita da BR-101.","-39.301111",NA,NA,NA,NA,NA,NA,NA,NA,NA,"39W18'4","15S9'95",NA,NA,NA,NA,NA,NA,NA,"19/04/2012"
"122","2020-07-23 11:59:43-03","CEPLAC","CEPEC","56487","PreservedSpecimen","Plantae",NA,NA,"Begoniaceae","Begonia","itaguassuensis","Begonia itaguassuensis",NA,"S. F. Smith","W. W. Thomas","9090","2011","12","03",NA,"Brasil","Bahia","AURELINO LEAL","11.2Km a W da BR-101 e Aurelino Leal, Rod. p/ Lage do Banco.","-39.383333","-14.333333",NA,NA,NA,NA,NA,NA,NA,NA,"39W23'","14S20'",NA,NA,NA,NA,NA,NA,NA,"30/12/1993"
"123","2020-07-23 11:59:43-03","CEPLAC","CEPEC","59816","PreservedSpecimen","Plantae",NA,NA,"Begoniaceae","Begonia","itaguassuensis","Begonia itaguassuensis",NA,"B. de S. Gregório","W. W. Thomas","10181","1993","10","28",NA,"Brasil","Bahia","UNA","8.8Km a E da BR-101, Rod. São José/Una.","-39.25","-15.133333",NA,NA,NA,NA,NA,NA,NA,NA,"39W15'","15S8'",NA,NA,NA,NA,NA,NA,NA,"25/03/2013"
"124","2020-07-23 11:59:43-03","CEPLAC","CEPEC","62123","PreservedSpecimen","Plantae",NA,NA,"Begoniaceae","Begonia","itaguassuensis","Begonia itaguassuensis",NA,"P. Fiaschi","W. W. Thomas","10470","1994","05","24",NA,"Brasil","Bahia","CAMACAN","10.6Km SW cidade, Rod. p/ Jacareci, topo serra da tor. TELEBAHIA. 6.2Km p/ torre.","-39.569722","-15.381111",NA,NA,NA,NA,NA,NA,NA,NA,"39W34'11","15S22'52",NA,NA,NA,NA,NA,NA,NA,"30/12/1995"
"125","2020-07-23 11:59:43-03","CEPLAC","CEPEC","72563","PreservedSpecimen","Plantae",NA,NA,"Begoniaceae","Begonia","itaguassuensis","Begonia itaguassuensis",NA,"E. L. Jacques","J. G. Jardim","995","1997","02","27",NA,"Brasil","Bahia","ALMADINA","Rod. Almadina/Ibitupã, entrada a 7Km. Serra do Sete-Paus, ca. 12Km da entrada. Faz. Cruzeiro do Sul","-39.696111","-14.735",NA,NA,NA,NA,NA,NA,NA,NA,"39W41'46","14S44'6",NA,NA,NA,NA,NA,NA,NA,"15/01/1998"
"126","2020-07-23 11:59:46-03","CEPLAC","CEPEC","89019","PreservedSpecimen","Plantae",NA,NA,"Begoniaceae","Begonia","itaguassuensis","Begonia itaguassuensis",NA,"B. de S. Gregório","W. W. Thomas","12297","2000","10","15",NA,"Brasil","Bahia","BOA NOVA","Fazenda Riachão, 7.8Km a E de Boa Nova.","-40.15","-14.4",NA,NA,NA,NA,NA,NA,NA,NA,"40W9'","14S24'",NA,NA,NA,NA,NA,NA,NA,"19/04/2012"
"127","2020-07-23 11:59:46-03","CEPLAC","CEPEC","91652","PreservedSpecimen","Plantae",NA,NA,"Begoniaceae","Begonia","itaguassuensis","Begonia itaguassuensis",NA,"B. de S. Gregório","L. A. Mattos-Silva","4461","2001","07","26",NA,"Brasil","Bahia","WENCESLAU GUIMARÃES","Estação Ecológica Estadual Nova Esperança. Sede a 7Kma W do Povoado de Nova Esperança. Área com aprox. 2.700ha. Moro da Água Vermelha.","-39.721667","-13.595278",NA,NA,NA,NA,NA,NA,NA,NA,"39W43'18","13S35'43",NA,NA,NA,NA,NA,NA,NA,"25/03/2013"
"128","2020-07-23 11:59:43-03","CEPLAC","CEPEC","94412","PreservedSpecimen","Plantae",NA,NA,"Begoniaceae","Begonia","itaguassuensis","Begonia itaguassuensis",NA,"M. M. M. Lopes","W. W. Thomas","13025","2002","08","02",NA,"Brasil","Bahia","CAMACAN","Serra Bonita (Serra da Torre),10Km ao N de Camacan na Rod. para Jacarecí, depois 4.6Km a W Rod para Torre transmissão","-39.566667","-15.383333",NA,"<ll>dwc_commonname:</ll>",NA,NA,NA,NA,NA,NA,"39W34'","15S23'",NA,NA,NA,NA,NA,NA,NA,NA
"129","2020-07-23 11:59:46-03","CEPLAC","CEPEC","96633","PreservedSpecimen","Plantae",NA,NA,"Begoniaceae","Begonia","itaguassuensis","Begonia itaguassuensis",NA,"B. de S. Gregório","P. Fiaschi","1592","2003","09","18",NA,"Brasil","Bahia","ALMADINA","Estrda para Ibitupã. Ramal à esq. Ca. 5Km da saída da cidade. Acesso à Serra do Sete-Paus., ca. 7,5Km.","-39.696111","-14.768333",NA,NA,NA,NA,NA,NA,NA,NA,"39W41'46","14S46'6",NA,NA,NA,NA,NA,NA,NA,"19/04/2012"
"130","2020-07-23 11:59:46-03","CEPLAC","CEPEC","96660","PreservedSpecimen","Plantae",NA,NA,"Begoniaceae","Begonia","itaguassuensis","Begonia itaguassuensis",NA,"M. Lopes","Fiaschi, P.","1533","2003","08","13",NA,"Brasil","Bahia","Barro Preto","Ca. 13,5 Km da estrada de Barro Preto, até o acesso à Serra da Pedra Lascada.","-39.537778","-14.772778",NA,NA,NA,NA,NA,NA,NA,NA,"39W32'16","14S46'22",NA,NA,NA,NA,NA,NA,NA,NA
"131","2020-07-23 11:59:43-03","CEPLAC","CEPEC","97564","PreservedSpecimen","Plantae",NA,NA,"Begoniaceae","Begonia","itaguassuensis","Begonia itaguassuensis",NA,"M. M. M. Lopes","P. Fiaschi","1837","2003","11","02",NA,"Brasil","Bahia","Barro Preto","Serra da Pedra Lascada. 13,7Km de Barro Preto, na etsrada que passa pela Fazenda São Miguel e sobe até o acesso à Serra. Caminhada ao topo da serra.","-39.536111","-14.770278",NA,"<ll>dwc_commonname:</ll>",NA,NA,NA,NA,NA,NA,"39W32'10","14S46'13",NA,NA,NA,NA,NA,NA,NA,NA
"132","2020-07-23 11:59:43-03","CEPLAC","CEPEC","80858","PreservedSpecimen","Plantae",NA,NA,"Begoniaceae","Begonia","itaguassuensis","Begonia itaguassuensis",NA,"B. de S. Gregório","J. G. Jardim","1834","1998","08","10",NA,"Brasil","Bahia","ITACARÉ","Fazenda Bom Jesus. Serra dos Vinháticos e da Sede da Fazenda.","-38.9967002868652","-14.2775001525879",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"41230","auto",NA,NA,NA,"19/04/2012"
"133","2020-07-23 11:59:43-03","CEPLAC","CEPEC","7929","PreservedSpecimen","Plantae",NA,NA,"Begoniaceae","Begonia","itaguassuensis","Begonia itaguassuensis",NA,"B. de S. Gregório","L. E. de M. Filho","2916","1970","11","25",NA,"Brasil","Bahia","ITAMBÉ","Sem informação.","-40.6244010925293","-15.2449998855591",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"56583","auto",NA,NA,NA,"25/03/2013"
"134","2020-07-23 11:59:43-03","CEPLAC","CEPEC","3331","PreservedSpecimen","Plantae",NA,NA,"Begoniaceae","Begonia","itaguassuensis","Begonia itaguassuensis",NA,"B. de S. Gregório","R. S. Pinheiro","456","1967","11","17",NA,"Brasil","Bahia","ITAPEBÍ","Rod. Itaimbé/Itapebi.","-39.5339012145996","-15.9507999420166",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"43726","auto",NA,NA,NA,"25/04/2013"
"135","2020-07-23 11:59:43-03","CEPLAC","CEPEC","3090","PreservedSpecimen","Plantae",NA,NA,"Begoniaceae","Begonia","itaguassuensis","Begonia itaguassuensis",NA,"E. L. Jacques","R. S. Pinheiro","129","1967","07","20",NA,"Brasil","Bahia","JUSSARÍ","Sem informação.","-39.4953002929688","-15.1913995742798",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"21386","auto",NA,NA,NA,"15/01/1997"
"136","2020-07-23 11:59:43-03","CEPLAC","CEPEC","70272","PreservedSpecimen","Plantae",NA,NA,"Begoniaceae","Begonia","itaguassuensis","Begonia itaguassuensis",NA,"S. F. Smith","J. G. Jardim","831","1996","07","23",NA,"Brasil","Bahia","santa luzia","Entrada a 11,3Km a E da estrada Sta. Luzia/Una. Serra da Onca, 4,5Km da entrada.","-39.3342018127441","-15.4294004440308",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"33804","auto",NA,NA,NA,"28/02/1997"
"137","2020-07-23 11:59:43-03","CEPLAC","CEPEC","81876","PreservedSpecimen","Plantae",NA,NA,"Begoniaceae","Begonia","itaguassuensis","Begonia itaguassuensis",NA,"B. de S. Gregório","A. M. Amorim","2436","1998","05","10",NA,"Brasil","Bahia","santa luzia","Santa Luzia/Una. Entrada 11,3Km a E da Sede do município Serra da Onça, ca. 4,5Km da estrada.","-39.3342018127441","-15.4294004440308",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"33804","auto",NA,NA,NA,"19/04/2012"
"138","2020-07-23 11:59:46-03","CEPLAC","CEPEC","95231","PreservedSpecimen","Plantae",NA,NA,"Begoniaceae","Begonia","itaguassuensis","Begonia itaguassuensis",NA,"B. de S. Gregório","A. M. Amorim","3650","2004","05","01",NA,"Brasil","Bahia","SÃO JOSÉ DA VITÓRIA","Pedra Brava. Estrada São José a Una. Ramal de acesso as Fazendas.","-39.3391990661621","-15.084400177002",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"9545","auto",NA,NA,NA,"25/03/2013"
"139","2020-07-23 11:59:43-03","CEPLAC","CEPEC","63516","PreservedSpecimen","Plantae",NA,NA,"Begoniaceae","Begonia","itaguassuensis","Begonia itaguassuensis",NA,"L. B. Smith","A. Lourteig","3236","1980","04","09",NA,"Brasil","Bahia","UNA","27Km a W Una, Faz. Vitoria.","-39.0752983093262","-15.2932996749878",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"36070","auto",NA,NA,NA,"30/12/1980"
"140","2020-07-23 11:59:43-03","CEPLAC","CEPEC","66080","PreservedSpecimen","Plantae",NA,NA,"Begoniaceae","Begonia","itaguassuensis","Begonia itaguassuensis",NA,"S. F. Smith","A. M. Amorim","1690","1995","08","14",NA,"Brasil","Bahia","UNA","Estrada São José/Una. Km 8. Ramal a direita a partir de São José.","-39.0752983093262","-15.2932996749878",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"36070","auto",NA,NA,NA,"28/02/1996"
"141","2020-07-23 11:59:43-03","CEPLAC","CEPEC","65300","PreservedSpecimen","Plantae",NA,NA,"Begoniaceae","Begonia","itaguassuensis","Begonia itaguassuensis",NA,"B. de S. Gregório","A. M. Amorim","1679","1992","04","09",NA,"Brasil","Bahia","UNA","Estrada São José/Una. KM 9. Ramal a direita a partir de São José.","-39.0752983093262","-15.2932996749878",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"36070","auto",NA,NA,NA,"25/03/2013"
"142","2020-07-23 11:59:43-03","CEPLAC","CEPEC","50635","PreservedSpecimen","Plantae",NA,NA,"Begoniaceae","Begonia","itaguassuensis","Begonia itaguassuensis",NA,"B. de S. Gregório","S. Mayo","818","1991","05","14",NA,"Brasil","Bahia","UNA","Km 8 Rod. São José da Vitoria/Una, entroncamento na BR-101 a 34Km ao S Itabuna.","-39.0752983093262","-15.2932996749878",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"36070","auto",NA,NA,NA,"25/03/2013"
"143","2020-07-23 11:59:43-03","CEPLAC","CEPEC","12629","PreservedSpecimen","Plantae",NA,NA,"Begoniaceae","Begonia","itaguassuensis","Begonia itaguassuensis",NA,"B. de S. Gregório","T. S. dos Santos","3104","1976","04","21",NA,"Brasil","Bahia","UNA","Km 9 da nova Rod. São José/Uma.","-39.0752983093262","-15.2932996749878",NA,NA,NA,NA,NA,NA,NA,NA,"0W0'0","0S0'0",NA,NA,"36070","auto",NA,NA,NA,"25/03/2013"
"144","2020-07-23 11:59:43-03","CEPLAC","CEPEC","129865","PreservedSpecimen","Plantae",NA,NA,"Begoniaceae","Begonia","itaguassuensis","Begonia itaguassuensis",NA,"L. Kollmann","L. Kollmann","10581",NA,NA,NA,NA,"Brasil","Espírito Santo","castelo",NA,"-41.184700012207","-20.6035995483398",NA,"<ll>dwc_commonname:</ll>",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"23588","auto",NA,NA,NA,NA
"145","2021-01-07 09:33:27-03","IBt","SP","331394","S","Plantae",NA,NA,"Begoniaceae","Begonia","itaguassuensis","Begonia itaguassuensis","Brade","Jacques, EL","Thomas, WW; Carvalho, A; Amorim, AM; Sant'Ana, SC; Paixão, JL","11375","1996","11","21",NA,"Brasil","Bahia","Santa Luzia","Serra da Onça, 10,8km NE of Santa Luzia on Una-Santa Luzia road, then 4,2 KM. N on road to Serra da Onça. Southern Bahian wet forest. Reddish clay & many rocks","-39.5","-15.333333",NA,"On rocks in forest, locally common. Leaves bright green above, pale green beneath; inflorescence reddish; flowers white; fruit reddish",NA,NA,NA,NA,NA,"1998","-39.5","-15.333333","12",NA,NA,NA,NA,NA,NA,NA
"146","2019-11-21 10:01:49-03","IBt","SP","334927","S","Plantae",NA,NA,"Begoniaceae","Begonia","itaguassuensis","Begonia itaguassuensis","Brade","Jacques, EL","Amorim, AM; Jardim, JG; Berbert, LM; Paixão, JL","2447","1998","08","13",NA,"Brasil","Bahia","Jussari","Rod. Jussuari-Palmira. Entrada ca. 7,5km de Jussuari. Faz. Teimosos. RPPN Serra do Teimoso. Mata Mesófila","-39.528611","-15.158056",NA,"Rupícola, ocasionalmente epífita, comum nas formações rochosas entre as parcelas. Folhas marcadamente discolores, a face superior verde-escuro brilhante e a inferior verde-acinzentado com nervuras marrons. Flores masculinas com pétalas alvas e estame",NA,NA,NA,NA,NA,"1999","-39.528611","-15.158056","09",NA,NA,NA,NA,NA,NA,NA
