"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","identifiedBy","minimumElevationInMeters","maximumElevationInMeters","coordinatePrecision","geoFlag","typeStatus","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","class","relatedCatalogItem","infraspecificEpithet","fieldNumber","individualCount","sex"
"399","2018-01-11 14:16:00-02","MO","MOBOT","100332255","PreservedSpecimen","Plantae",NA,NA,"Monimiaceae","Mollinedia","ovata","Mollinedia ovata","Ruiz & Pav.","Gabriel Arellano|Pablo Solíz|Torrez, Armando|Pinto, Honorato|B. Apaza|Mamani, Juan","Arellano Torres 1018","2009","10","6","South America","Bolivia","La Paz","Franz Tamayo","Culi, en Parque Nacional Madidi, cercanías del río Pelechuco, bajando desde Pelechuco por el camino antiguo Pelechuco-Apolo. Parcela temporal de muestreo (0,1 ha). Plantas alcoholizadas.","-68.8547101","-14.7453888",NA,NA,NA,NA,"A. Fuentes (LPB)","1447.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"09-14","4",NA
"400","2018-01-11 14:16:00-02","MO","MOBOT","100332261","PreservedSpecimen","Plantae",NA,NA,"Monimiaceae","Mollinedia","ovata","Mollinedia ovata","Ruiz & Pav.","Gabriel Arellano|Pablo Solíz|Torrez, Armando|Pinto, Honorato|B. Apaza|Mamani, Juan","Arellano Torres 1031","2009","10","6","South America","Bolivia","La Paz","Franz Tamayo","Culi, en Parque Nacional Madidi, cercanías del río Pelechuco, bajando desde Pelechuco por el camino antiguo Pelechuco-Apolo. Parcela temporal de muestreo (0,1 ha). Plantas alcoholizadas.","-68.8547101","-14.7453888",NA,NA,NA,NA,"A. Fuentes (LPB)","1447.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"09-14","4",NA
"401","2018-01-11 14:17:00-02","MO","MOBOT","100332268","PreservedSpecimen","Plantae",NA,NA,"Monimiaceae","Mollinedia","ovata","Mollinedia ovata","Ruiz & Pav.","Gabriel Arellano|Pablo Solíz|Torrez, Armando|J. Salas|Pinto, Honorato|B. Apaza|Mamani, Juan","Arellano Torres 1145","2009","10","9","South America","Bolivia","La Paz","Franz Tamayo","Culi, en Parque Nacional Madidi, cercanías del río Pelechuco, bajando desde Pelechuco por el camino antiguo Pelechuco-Apolo. Parcela temporal de muestreo (0,1 ha). Plantas alcoholizadas.","-68.8530863","-14.7429172",NA,NA,NA,NA,"A. Fuentes (LPB)","1330.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"09-15","3",NA
"402","2018-01-11 14:17:00-02","MO","MOBOT","100332273","PreservedSpecimen","Plantae",NA,NA,"Monimiaceae","Mollinedia","ovata","Mollinedia ovata","Ruiz & Pav.","Gabriel Arellano|Pablo Solíz|Torrez, Armando|J. Salas|Pinto, Honorato|B. Apaza|Mamani, Juan","Arellano Torres 1064","2009","10","9","South America","Bolivia","La Paz","Franz Tamayo","Culi, en Parque Nacional Madidi, cercanías del río Pelechuco, bajando desde Pelechuco por el camino antiguo Pelechuco-Apolo. Parcela temporal de muestreo (0,1 ha). Plantas alcoholizadas.","-68.8530863","-14.7429172",NA,NA,NA,NA,"A. Fuentes (LPB)","1330.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"09-15","3",NA
"403","2018-01-11 14:15:00-02","MO","MOBOT","100332280","PreservedSpecimen","Plantae",NA,NA,"Monimiaceae","Mollinedia","ovata","Mollinedia ovata","Ruiz & Pav.","Gabriel Arellano|Pablo Solíz|Torrez, Armando|Pinto, Honorato|B. Apaza|Mamani, Juan","Arellano Torres 893","2009","10","4","South America","Bolivia","La Paz","Franz Tamayo","Culi, en Parque Nacional Madidi, cercanías del río Pelechuco, bajando desde Pelechuco por el camino antiguo Pelechuco-Apolo. Parcela temporal de muestreo (0,1 ha). Plantas alcoholizadas.","-68.8442638","-14.7316305",NA,NA,NA,NA,"A. Fuentes (LPB)","1367.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"09-13","4",NA
"404","2014-07-28 17:48:00-03","MO","MOBOT","100342939","PreservedSpecimen","Plantae",NA,NA,"Monimiaceae","Mollinedia","ovata","Mollinedia ovata","Ruiz & Pav.","Juan Perea|J.L. Mateo|H. Santiago","Perea 4545","2010","8","15","South America","Peru","Pasco","Oxapampa","Dist. Palcazú. Iscozacín. Estación biológica Paujil-Campamento Venado. Boca del río pescado y San Carlos.","-75.2430555","-10.3766667",NA,NA,NA,NA,"I. Villalba (HOXA)","405.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"8",NA
"405","2018-01-11 11:48:00-02","MO","MOBOT","100344367","PreservedSpecimen","Plantae",NA,NA,"Monimiaceae","Mollinedia","ovata","Mollinedia ovata","Ruiz & Pav.","Gabriel Arellano|Pablo Solíz|Torrez, Armando|B. Apaza|Pinto, Honorato|Mamani, Juan","Arellano Torres 834B","2009","9","30","South America","Bolivia","La Paz","Franz Tamayo","Culi, en Parque Nacional Madidi, cercanías del río Pelechuco, bajando desde Pelechuco por el camino antiguo Pelechuco-Apolo. Parcela temporal de muestreo (0,1 ha). Plantas alcoholizadas.","-68.8447498","-14.7288254",NA,NA,NA,NA,"A. Fuentes (LPB)","1496.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"09-12","4",NA
"406","2013-12-03 05:36:00-02","MO","MOBOT","100344482","PreservedSpecimen","Plantae",NA,NA,"Monimiaceae","Mollinedia","ovata","Mollinedia ovata","Ruiz & Pav.","Gabriel Arellano|Pablo Solíz|Torrez, Armando|J. Salas|Pinto, Honorato|B. Apaza","Arellano Torres 1448","2009","10","17","South America","Bolivia","La Paz","Franz Tamayo","Culi, en Parque Nacional Madidi, cercanías del río Pelechuco, bajando desde Pelechuco por el camino antiguo Pelechuco-Apolo. Parcela temporal de muestreo (0,1 ha). Plantas alcoholizadas.","-68.8472239","-14.7350303",NA,NA,NA,NA,"A. Fuentes (LPB)","1341.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"09-18","3",NA
"407","2014-07-14 12:52:00-03","MO","MOBOT","100346978","PreservedSpecimen","Plantae",NA,NA,"Monimiaceae","Mollinedia","ovata","Mollinedia ovata","Ruiz & Pav.","Gabriel Arellano|Pablo Solíz|Óscar Quiroga|Mamani, Juan Carlos|Rogelio Mamani|Chura, Vladimir","Arellano Torres 3156","2010","10","13","South America","Bolivia","La Paz","Larecaja","Enfrente de la comunidad de Lambramani, en el Camino del Oro (Ancoma-Tipuani). Parcela temporal de muestreo (0,1 ha). Parcela nº 440. Plantas alcoholizadas.","-68.3731666","-15.6557777",NA,NA,NA,NA,"S. Renner (M)","2031.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"10-34","5",NA
"408","2013-04-23 11:15:00-03","MO","MOBOT","100347198","PreservedSpecimen","Plantae",NA,NA,"Monimiaceae","Mollinedia","ovata","Mollinedia ovata","Ruiz & Pav.","Gabriel Arellano|Pablo Solíz|Óscar Quiroga|Mamani, Juan Carlos|Rogelio Mamani|Chura, Vladimir","Arellano Torres 2986","2010","9","27","South America","Bolivia","La Paz","Larecaja","Enfrente de la comunidad de Lambramani, en el Camino del Oro (Ancoma-Tipuani). Parcela temporal de muestreo (0,1 ha). Parcela nº 435. Plantas alcoholizadas.","-68.3750796","-15.6570824",NA,NA,NA,NA,"A. Fuentes (LPB)","2019.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"10-29","3",NA
"409","2020-08-16 23:13:00-03","MO","MOBOT","100351165","PreservedSpecimen","Plantae",NA,NA,"Monimiaceae","Mollinedia","ovata","Mollinedia ovata","Ruiz & Pav.","P. Calvi|M. Cornejo|I. Justo|R. Enriquez|Tuñarapu, Ruben","Calvi Loza 76","2010","8","28","South America","Bolivia","La Paz","Franz Tamayo","Region Madidi, Santo Domingo, Lechemayu. Segunda Palca a 492 m al noroeste del campamento.","-68.6358055","-14.77475",NA,NA,NA,NA,"S. Renner (M)","1538.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"10-03","5",NA
"410","2020-08-17 00:18:00-03","MO","MOBOT","100351454","PreservedSpecimen","Plantae",NA,NA,"Monimiaceae","Mollinedia","ovata","Mollinedia ovata","Ruiz & Pav.","P. Calvi|M. Cornejo|I. Justo|R. Enriquez|Tuñarapu, Ruben","Calvi Loza 109","2010","8","28","South America","Bolivia","La Paz","Franz Tamayo","Region Madidi, Santo Domingo, Lechemayu. Segunda Palca a 492 m al noroeste del campamento.","-68.6358055","-14.77475",NA,NA,NA,NA,"S. Renner (M)","1538.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"10-03","4",NA
"411","2020-08-17 12:04:00-03","MO","MOBOT","100351714","PreservedSpecimen","Plantae",NA,NA,"Monimiaceae","Mollinedia","ovata","Mollinedia ovata","Ruiz & Pav.","P. Calvi|M. Cornejo|I. Justo|R. Enriquez|Tuñarapu, Ruben","Calvi Loza 161","2010","8","28","South America","Bolivia","La Paz","Franz Tamayo","Region Madidi, Santo Domingo, Lechemayu. Segunda Palca a 492 m al noroeste del campamento.","-68.6358055","-14.77475",NA,NA,NA,NA,"P. Calvi (LPB)","1538.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"10-03","3",NA
"412","2020-07-28 10:24:00-03","MO","MOBOT","100352957","PreservedSpecimen","Plantae",NA,NA,"Monimiaceae","Mollinedia","ovata","Mollinedia ovata","Ruiz & Pav.","R. Villegas|I. Loza|L. Samo|R. Delgado|A. Cruz","Villegas Huanca 525","2010","7","23","South America","Bolivia","La Paz","Franz Tamayo","Área Natural de Manejo Integrado Madidi, Santa Rosa, subiendo el río Santiago (Pampa Santiago).","-68.7347222","-14.6774445",NA,NA,NA,NA,"S. Renner (M)","1075.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"10-02","4",NA
"413","2014-07-14 13:02:00-03","MO","MOBOT","100354740","PreservedSpecimen","Plantae",NA,NA,"Monimiaceae","Mollinedia","ovata","Mollinedia ovata","Ruiz & Pav.","M. Cornejo|Alfredo F. Fuentes|E. Cachaca|P. Calvi|E. Segales|I. Justo|R. Enriquez|L. Zapata|C. Miranda","Cornejo Mejia 1357","2010","8","16","South America","Bolivia","La Paz","Franz Tamayo","Región Madidi, Santo Domingo, Lechemayu, a 984 m N campamento Lechemayu, primera palca. Parcela en superficie plana con exposición NW 325º.","-68.6197778","-14.7691945",NA,NA,NA,NA,"S. Renner (M)","1522.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"10-18","4",NA
"414","2014-07-14 13:02:00-03","MO","MOBOT","100355140","PreservedSpecimen","Plantae",NA,NA,"Monimiaceae","Mollinedia","ovata","Mollinedia ovata","Ruiz & Pav.","M. Cornejo|Alfredo F. Fuentes|E. Cachaca|P. Calvi|E. Segales|I. Justo|R. Enriquez|L. Zapata|C. Miranda","Cornejo Mejia 1470","2010","8","16","South America","Bolivia","La Paz","Franz Tamayo","Región Madidi, Santo Domingo, Lechemayu, a 984 m N campamento Lechemayu, primera palca. Parcela en superficie plana con exposición NW 325º.","-68.6197778","-14.7691945",NA,NA,NA,NA,"S. Renner (M)","1522.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"10-18","4",NA
"415","2020-05-07 21:58:00-03","MO","MOBOT","100357890","PreservedSpecimen","Plantae",NA,NA,"Monimiaceae","Mollinedia","ovata","Mollinedia ovata","Ruiz & Pav.","Alfredo F. Fuentes|E. Cachaca|L. Vaquiata|P. Miranda","Fuentes Claros 17223","2010","8","30","South America","Bolivia","La Paz","Franz Tamayo","Región Madidi, Santo Domingo, río Siripita.","-68.6414444","-14.7838055",NA,NA,NA,NA,"S. Renner (M)","1515.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"10-87","7",NA
"416","2011-04-04 11:24:00-03","MO","MOBOT","100362229","PreservedSpecimen","Plantae",NA,NA,"Monimiaceae","Mollinedia","ovata","Mollinedia ovata","Ruiz & Pav.","Manuel J. Macía","Macía 7216","2003","8","29","South America","Bolivia","Cochabamba","Chapare","Cordillera de Mosetenes, Territorio Indígena Parque Nacional Isiboro-Secure, cresta arriba de la laguna Carachupa.","-66.4","-16.2166667",NA,NA,NA,NA,"S.S. Renner (MO)","1385.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"03-01","1",NA
"417","2011-04-04 13:19:00-03","MO","MOBOT","100362357","PreservedSpecimen","Plantae",NA,NA,"Monimiaceae","Mollinedia","ovata","Mollinedia ovata","Ruiz & Pav.","Manuel J. Macía","Macía 7227","2003","8","29","South America","Bolivia","Cochabamba","Chapare","Cordillera de Mosetenes, Territorio Indígena Parque Nacional Isiboro-Secure, cresta arriba de la laguna Carachupa.","-66.4","-16.2166667",NA,NA,NA,NA,"S.S. Renner (MO)","1385.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"03-01","1",NA
"418","2014-08-19 10:09:00-03","MO","MOBOT","100363525","PreservedSpecimen","Plantae",NA,NA,"Monimiaceae","Mollinedia","ovata","Mollinedia ovata","Ruiz & Pav.","Walter H. Lewis|Memory Elvin-Lewis|M. C. Gnerre","Lewis 10502","1985","12","29","South America","Peru","Loreto","Loreto","Jerusalem and vicinity, Río Macusari, 220 (river) to 300 (village) m elev.","-76.25","-2.9166667",NA,NA,NA,NA,"Susanne S. Renner","220.00000000","300.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"85-5","1",NA
"419","2011-04-11 13:25:00-03","MO","MOBOT","100364233","PreservedSpecimen","Plantae",NA,NA,"Monimiaceae","Mollinedia","ovata","Mollinedia ovata","Ruiz & Pav.","S. Gonzalez|D. Sabatier","Gonzalez 2150","2010","10","12","South America","French Guiana",NA,NA,"Mont Itoupé.","-53.0880555","3.0438889",NA,NA,NA,NA,"S. Gonzalez","780.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"420","2019-01-25 04:36:00-02","MO","MOBOT","100392184","PreservedSpecimen","Plantae",NA,NA,"Monimiaceae","Mollinedia","ovata","Mollinedia ovata","Ruiz & Pav.","Rodolfo Vásquez|Luis Valenzuela G.|A. Peña|J.L. Mateo|R. Rivera","Vásquez Martínez 35519","2009","3","10","South America","Peru","Pasco","Oxapampa","Distrito Palcazú. Parque Nacional Yanachaga-Chemillen, Estación Biológica Paujil.","-75.2641667","-10.3252778",NA,NA,NA,NA,"Susanne Renner (M)","380.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"611","5",NA
"421","2019-01-25 04:36:00-02","MO","MOBOT","100394008","PreservedSpecimen","Plantae",NA,NA,"Monimiaceae","Mollinedia","ovata","Mollinedia ovata","Ruiz & Pav.","Luis Valenzuela G.|Antonio Peña|J.L. Mateo","Valenzuela Gamarra 13026","2009","5","28","South America","Peru","Pasco","Oxapampa","Dist. Palcazú. Ataz - Quebrada Ataz .","-75.3230556","-10.1683334",NA,NA,NA,NA,"Susanne Renner (M)","407.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"18","6",NA
"422","2014-07-28 19:59:00-03","MO","MOBOT","100405423","PreservedSpecimen","Plantae",NA,NA,"Monimiaceae","Mollinedia","ovata","Mollinedia ovata","Ruiz & Pav.","Rocío Rojas|G. Ortiz","Rojas Gonzáles 6733","2009","5","20","South America","Peru","Pasco","Oxapampa","Dist. Palcazú. Comunidad Nativa Alto Lagarto - Reserva Comunal Yanesha.","-75.3683334","-10.1344444",NA,NA,NA,NA,"I. Villalba (HOXA)","500.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"7","5",NA
"423","2014-07-28 22:52:00-03","MO","MOBOT","100457461","PreservedSpecimen","Plantae",NA,NA,"Monimiaceae","Mollinedia","ovata","Mollinedia ovata","Ruiz & Pav.","Rodolfo Vásquez|M. Villalba|Carlos Mateo","Vásquez Martínez 37223","2011","3","5","South America","Peru","Pasco","Oxapampa","Dist. Palcazu. Parque Nacional Yanachaga-Chemillen. Estación Biologica Paujil.","-75.2633333","-10.3236111",NA,NA,NA,NA,"I. Villalba (HOXA)","389.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"673","4",NA
"424","2013-01-11 15:46:00-02","MO","MOBOT","100558215","PreservedSpecimen","Plantae",NA,NA,"Monimiaceae","Mollinedia","ovata","Mollinedia ovata","Ruiz & Pav.","Alfredo F. Fuentes|M. Cornejo|D. Alanes|G. Mamani (sobrino)|G. Mamani (Tío)","Fuentes Claros 17633","2012","7","23","South America","Bolivia","La Paz","Franz Tamayo","Parque Nacional Madidi, sector Chiriuno, por el camino Apolo-San José de Uchupiamonas.","-68.2493055","-14.4972777",NA,NA,NA,NA,"A. Fuentes (LPB)","1890.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"12-02","2",NA
"425","2014-12-28 15:24:00-02","MO","MOBOT","2680382","PreservedSpecimen","Plantae",NA,NA,"Monimiaceae","Mollinedia","ovata","Mollinedia ovata","Ruiz & Pav.","R.E. Schönfelder","Schönfelder 103541","1992","10","9","South America","Ecuador","Napo",NA,"Community of Pucachicta at Rio Napo, 5 km downriver from Misahualli.","-77.63333","-1.05",NA,NA,NA,NA,"(MJG)","440.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"426","2013-01-14 11:47:00-02","MO","MOBOT","100558577","PreservedSpecimen","Plantae",NA,NA,"Monimiaceae","Mollinedia","ovata","Mollinedia ovata","Ruiz & Pav.","Alfredo F. Fuentes|M. Cornejo|D. Alanes|G. Mamani (sobrino)|G. Mamani (Tío)","Fuentes Claros 17626","2012","7","23","South America","Bolivia","La Paz","Franz Tamayo","Parque Nacional Madidi, sector Chiriuno, por el camino Apolo-San José de Uchupiamonas.","-68.2493055","-14.4972777",NA,NA,NA,NA,"A. Fuentes (LPB)","1890.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"12-02","2",NA
"427","2013-01-14 15:16:00-02","MO","MOBOT","100558692","PreservedSpecimen","Plantae",NA,NA,"Monimiaceae","Mollinedia","ovata","Mollinedia ovata","Ruiz & Pav.","Alfredo F. Fuentes|M. Cornejo|D. Alanes|G. Mamani (sobrino)|G. Mamani (Tío)","Fuentes Claros 17612","2012","7","23","South America","Bolivia","La Paz","Franz Tamayo","Parque Nacional Madidi, sector Chiriuno, por el camino Apolo-San José de Uchupiamonas.","-68.2493055","-14.4972777",NA,NA,NA,NA,"A. Fuentes (LPB)","1890.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"12-02","2",NA
"428","2013-12-18 10:15:00-02","MO","MOBOT","100558729","PreservedSpecimen","Plantae",NA,NA,"Monimiaceae","Mollinedia","ovata","Mollinedia ovata","Ruiz & Pav.","Alfredo F. Fuentes|M. Cornejo|D. Alanes|G. Mamani (sobrino)|G. Mamani (Tío)","Fuentes Claros 17603","2012","7","23","South America","Bolivia","La Paz","Franz Tamayo","Parque Nacional Madidi, sector Chiriuno, por el camino Apolo-San José de Uchupiamonas.","-68.2493055","-14.4972777",NA,NA,NA,NA,"A. Fuentes (LPB)","1890.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"12-02","2",NA
"429","2013-01-25 14:37:00-02","MO","MOBOT","100562391","PreservedSpecimen","Plantae",NA,NA,"Monimiaceae","Mollinedia","ovata","Mollinedia ovata","Ruiz & Pav.","L. Cayola|I. Jiménez|S. Achá|D. Alanes|E. Mosqueira|S. Tello","Cayola Pérez 4575","2012","9","19","South America","Bolivia","La Paz","Franz Tamayo","Región Madidi, Santo Domingo, sector arroyo Tintaya. Bosque yungueño subandino superior pluvial con Dyctiocaryum lamarckianum, Socratea exorrhiza, Bathysa obovata y Topobea multiflora. Ladera y plano mal drenado. Remedición de Parcela Permanente de Muestreo 25 (1ha). Plantas alcoholizadas.","-68.5910555","-14.7795834",NA,NA,NA,NA,"L. Cayola (LPB)","1456.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"12-02","2",NA
"430","2013-01-26 11:03:00-02","MO","MOBOT","100562588","PreservedSpecimen","Plantae",NA,NA,"Monimiaceae","Mollinedia","ovata","Mollinedia ovata","Ruiz & Pav.","L. Cayola|I. Jiménez|S. Achá|D. Alanes|E. Mosqueira|S. Tello","Cayola Pérez 4590","2012","9","19","South America","Bolivia","La Paz","Franz Tamayo","Región Madidi, Santo Domingo, sector arroyo Tintaya. Bosque yungueño subandino superior pluvial con Dyctiocaryum lamarckianum, Socratea exorrhiza, Bathysa obovata y Topobea multiflora. Ladera y plano mal drenado. Remedición de Parcela Permanente de Muestreo 25 (1ha). Plantas alcoholizadas.","-68.5910555","-14.7795834",NA,NA,NA,NA,"L. Cayola (LPB)","1456.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"12-02","2",NA
"431","2013-08-05 11:32:00-03","MO","MOBOT","100562621","PreservedSpecimen","Plantae",NA,NA,"Monimiaceae","Mollinedia","ovata","Mollinedia ovata","Ruiz & Pav.","L. Cayola|I. Jiménez|S. Achá|D. Alanes|E. Mosqueira|S. Tello","Cayola Pérez 4570","2012","9","19","South America","Bolivia","La Paz","Franz Tamayo","Región Madidi, Santo Domingo, sector arroyo Tintaya. Bosque yungueño subandino superior pluvial con Dyctiocaryum lamarckianum, Socratea exorrhiza, Bathysa obovata y Topobea multiflora. Ladera y plano mal drenado. Remedición de Parcela Permanente de Muestreo 25 (1ha). Plantas alcoholizadas.","-68.5910555","-14.7795834",NA,NA,NA,NA,"L. Cayola (LPB)","1456.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"12-02","2",NA
"432","2013-01-29 11:00:00-02","MO","MOBOT","100563318","PreservedSpecimen","Plantae",NA,NA,"Monimiaceae","Mollinedia","ovata","Mollinedia ovata","Ruiz & Pav.","L. Cayola|E. Mosqueira|S. Achá|D. Alanes|I. Jiménez|R. Villanueva|S. Tello","Cayola Pérez 4093B","2012","9","12","South America","Bolivia","La Paz","Franz Tamayo","Región Madidi, Santo Domingo, arroyo Tintaya.","-68.5833333","-14.7858333",NA,NA,NA,NA,"L. Cayola (LPB)","1437.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"12-01","2",NA
"433","2013-01-31 10:31:00-02","MO","MOBOT","100564458","PreservedSpecimen","Plantae",NA,NA,"Monimiaceae","Mollinedia","ovata","Mollinedia ovata","Ruiz & Pav.","L. Cayola|I. Jiménez|S. Achá|D. Alanes|E. Mosqueira|S. Tello","Cayola Pérez 4496","2012","9","19","South America","Bolivia","La Paz","Franz Tamayo","Región Madidi, Santo Domingo, sector arroyo Tintaya. Bosque yungueño subandino superior pluvial con Dyctiocaryum lamarckianum, Socratea exorrhiza, Bathysa obovata y Topobea multiflora. Ladera y plano mal drenado. Remedición de Parcela Permanente de Muestreo 25 (1ha). Plantas alcoholizadas.","-68.5910555","-14.7795834",NA,NA,NA,NA,"L. Cayola (LPB)","1456.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"12-02","2",NA
"434","2014-07-14 12:56:00-03","MO","MOBOT","100569641","PreservedSpecimen","Plantae",NA,NA,"Monimiaceae","Mollinedia","ovata","Mollinedia ovata","Ruiz & Pav.","L. Cayola|E. Mosqueira|S. Achá|D. Alanes|I. Jiménez|R. Villanueva|S. Tello","Cayola Pérez 4198B","2012","9","12","South America","Bolivia","La Paz","Franz Tamayo","Región Madidi, Santo Domingo, arroyo Tintaya.","-68.5833333","-14.7858333",NA,NA,NA,NA,"S. Renner (M)","1437.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"12-01","2",NA
"435","2013-02-25 16:02:00-03","MO","MOBOT","100571693","PreservedSpecimen","Plantae",NA,NA,"Monimiaceae","Mollinedia","ovata","Mollinedia ovata","Ruiz & Pav.","L. Cayola|E. Mosqueira|S. Achá|D. Alanes|I. Jiménez|R. Villanueva|S. Tello","Cayola Pérez 4288B","2012","9","12","South America","Bolivia","La Paz","Franz Tamayo","Región Madidi, Santo Domingo, arroyo Tintaya.","-68.5833333","-14.7858333",NA,NA,NA,NA,"L. Cayola (LPB)","1437.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"12-01","2",NA
"436","2013-02-26 07:40:00-03","MO","MOBOT","100572020","PreservedSpecimen","Plantae",NA,NA,"Monimiaceae","Mollinedia","ovata","Mollinedia ovata","Ruiz & Pav.","L. Cayola|E. Mosqueira|S. Achá|D. Alanes|I. Jiménez|R. Villanueva|S. Tello","Cayola Pérez 4312B","2012","9","12","South America","Bolivia","La Paz","Franz Tamayo","Región Madidi, Santo Domingo, arroyo Tintaya.","-68.5833333","-14.7858333",NA,NA,NA,NA,"L. Cayola (LPB)","1437.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"12-01","2",NA
"437","2019-06-26 13:29:00-03","MO","MOBOT","100598174","PreservedSpecimen","Plantae",NA,NA,"Monimiaceae","Mollinedia","ovata","Mollinedia ovata","Ruiz & Pav.","M. Cornejo|A. Escalante|L. Marconi|R. Villanueva|R. Chura","Cornejo Mejia 1261B","2010","7","6","South America","Bolivia","La Paz","Bautista Saavedra","Área Natural de Manejo Integrado Apolobamba, Carijana, Tapuri a 250 m del campamento Tapuri, por la senda hacia el río pasando el locotal.","-68.7520278","-15.2053889",NA,NA,NA,NA,"A. Fuentes (LPB)","2237.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"10-14","2",NA
"438","2014-09-04 12:01:00-03","MO","MOBOT","100740200","PreservedSpecimen","Plantae",NA,NA,"Monimiaceae","Mollinedia","ovata","Mollinedia ovata","Ruiz & Pav.","Beatriz Nieto Ariza|Gabriel Arellano|Huber Villca Corani|A.S. Poma C.|Cartagena Chuqui, Julio Teddy|Racua Amutari, Belisario|Rubín de Celis Castillo, Daniel Fernando|Ibahuari, Basilio","Nieto Ariza 66","2014","5","12","South America","Bolivia","La Paz","Abel Iturralde","Tumupasa, Infierno, Río Siriuna","-67.8130833","-14.0843611",NA,NA,NA,NA,"A. Fuentes (LPB)","215.00000000","217.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"14-01","3",NA
"439","2014-09-08 12:06:00-03","MO","MOBOT","100740905","PreservedSpecimen","Plantae",NA,NA,"Monimiaceae","Mollinedia","ovata","Mollinedia ovata","Ruiz & Pav.","Beatriz Nieto Ariza|Huber Villca Corani|Cartagena Chuqui, Julio Teddy|Racua Amutari, Belisario|Rubín de Celis Castillo, Daniel Fernando","Nieto Ariza 640","2014","7","17","South America","Bolivia","La Paz","Abel Iturralde","Ixiamas, concesión forestal Bosques del Norte, arroyo Muri","-67.9083056","-13.4378333",NA,NA,NA,NA,"H. Villca","204.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"14-11","3",NA
