"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","preparationType","occurrenceRemarks","barcode","imagecode","identifiedBy","maximumElevationInMeters","yearIdentified","monthIdentified","dayIdentified","class","verbatimLongitude","verbatimLatitude","fieldNumber","individualCount","typeStatus","infraspecificEpithet","coordinatePrecision","geoFlag"
"89","2008-05-27 22:02:00-03","MO","MOBOT","2131770","PreservedSpecimen","Plantae",NA,NA,"Polypodiaceae","Terpsichore","senilis","Terpsichore senilis","(Fée) A.R. Sm.","Erika Fernández|et al.","Fernández Terrazas 2388","2003","9","5","South America","Bolivia","Cochabamba","Carrasco","Exposición SW, pendiente 45° Macrobosque montano de Yunga. Serie Termo-mesotropical pluviestacional húmeda de Podocarpus oleifolius – Junglans boliviana, especies diferenciales: Oreopanax cf racemosa, Hedyosmun cf racemosum Weinmannia multijuga, W. sorbifolia.","-64.68111","-17.68138","2200.00000000",NA,NA,NA,NA,"R.C. Moran (NY)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"90","2011-08-08 14:23:00-03","MO","MOBOT","2270644","PreservedSpecimen","Plantae",NA,NA,"Polypodiaceae","Terpsichore","senilis","Terpsichore senilis","(Fée) A.R. Sm.","T. Herzog","Herzog 1985","1911","4",NA,"South America","Bolivia","Cochabamba",NA,"Yungas de San Mateo",NA,NA,"2700.00000000",NA,NA,NA,NA,"M. Kessler (GOET)",NA,NA,NA,NA,NA,NA,NA,NA,"1","Isolectotype",NA,NA,NA
"91","2008-05-27 22:02:00-03","MO","MOBOT","2647","PreservedSpecimen","Plantae",NA,NA,"Polypodiaceae","Terpsichore","senilis","Terpsichore senilis","(Fée) A.R. Sm.","Walter A. Palacios","Palacios Cuenca 2913","1988","9","6","South America","Ecuador","Napo",NA,"Estación Biológica JATUN SACHA. Colecciones en áreas de potrero y bosque primario intervenido. Bosque muy húmedo Tropical. Suelos rojos de colinas.","-77.61666","-1.06666","450.00000000",NA,NA,NA,NA,"P.M. Jørgensen (MO)",NA,NA,NA,NA,NA,NA,NA,"88-19","2",NA,NA,NA,NA
"92","2011-03-22 21:15:00-03","MO","MOBOT","2687522","PreservedSpecimen","Plantae",NA,NA,"Polypodiaceae","Terpsichore","senilis","Terpsichore senilis","(Fée) A.R. Sm.","Benjamin Øllgaard|Hugo Navarrete","Øllgaard 2823","1998","3","7","South America","Ecuador","Loja",NA,"Parque Nacional Podocarpus, at Guardianía Cajanuma, ca 6 km S of Loja. Tall montane forest.","-79.18333","-4.11666","2900.00000000",NA,NA,NA,NA,"Navarrete, H. (AAU)","2980.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"93","2011-02-12 21:42:00-02","MO","MOBOT","2745179","PreservedSpecimen","Plantae",NA,NA,"Polypodiaceae","Terpsichore","senilis","Terpsichore senilis","(Fée) A.R. Sm.","Gloria Calatayud|Isau Huamantupa|L. Cárdenas|H. Coasaca|E. Apaza","Calatayud Hermosa 2214","2004","4","15","South America","Peru","Cusco","La Convención","Dist. Huayopata, Balconpata. Bosque Primario Intervenido.","-72.54611","-12.86694","2200.00000000",NA,NA,NA,NA,"A.R. Smith (UC)",NA,NA,NA,NA,NA,NA,NA,NA,"2",NA,NA,NA,NA
"94","2008-05-27 22:02:00-03","MO","MOBOT","28491","PreservedSpecimen","Plantae",NA,NA,"Polypodiaceae","Terpsichore","senilis","Terpsichore senilis","(Fée) A.R. Sm.","Ira L. Wiggins","Wiggins 10307",NA,NA,NA,"South America","Ecuador","Imbabura",NA,NA,NA,NA,"2930.00000000",NA,NA,NA,NA,"synonomy",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"95","2008-05-27 22:02:00-03","MO","MOBOT","2914","PreservedSpecimen","Plantae",NA,NA,"Polypodiaceae","Terpsichore","senilis","Terpsichore senilis","(Fée) A.R. Sm.","Walter A. Palacios","Palacios Cuenca 3001","1988","9","7","South America","Ecuador","Napo",NA,"ESTACION BIOLOGICA JATUN SACHA Margen derecho del Río Napo, 8 km de Puerto Misahuallí. Bosque muy húmedo Tropical. Suelos rojos de colinas por bosque primario.","-77.61666","-1.06666","450.00000000",NA,NA,NA,NA,"P.M. Jørgensen (MO)",NA,NA,NA,NA,NA,NA,NA,"88-20","2",NA,NA,NA,NA
"96","2020-05-27 04:37:00-03","MO","MOBOT","2962697","PreservedSpecimen","Plantae",NA,NA,"Polypodiaceae","Terpsichore","senilis","Terpsichore senilis","(Fée) A.R. Sm.","Alfredo F. Fuentes|Moises Mendoza|M.C. López|Remy Roque","Fuentes Claros 10317",NA,NA,NA,"South America","Bolivia","La Paz","Franz Tamayo","ANMI Apolobamba, sector arroyo Colloarani, entre Pelechuco y Apolo. Bosque de yungas montano superior pluvial, con Weinmannia spp. y Clusia spp. Plantas sin alcoholizar. Inventario Fitosociologico Madidi 68","-69.0091667","-14.7755556",NA,NA,NA,NA,NA,"A.R. Smith (UC)",NA,NA,NA,NA,NA,NA,NA,"06-22","4",NA,NA,NA,NA
"97","2012-04-12 05:10:00-03","MO","MOBOT","2996494","PreservedSpecimen","Plantae",NA,NA,"Polypodiaceae","Terpsichore","senilis","Terpsichore senilis","(Fée) A.R. Sm.","Alfredo F. Fuentes|A.S. Poma C.|E. Monroy","Fuentes Claros 10704","2006","5","17","South America","Bolivia","La Paz","Muñecas","Arroyo Carpa, entre Camata y Cuibaja. Fragmento del bosque montano superior estacional, transicionando a ceja de monte con Weinmannia spp, Escallonia, y Lauraceae. Inventario Fitosociologico Madidi 76. Plantas alcoholizadas.","-68.7702778","-15.3308334","3100.00000000",NA,NA,NA,NA,"I. Jimenez (LPB)",NA,NA,NA,NA,NA,NA,NA,"06-37","3",NA,NA,NA,NA
"98","2019-01-25 04:35:00-02","MO","MOBOT","3068029","PreservedSpecimen","Plantae",NA,NA,"Polypodiaceae","Terpsichore","senilis","Terpsichore senilis","(Fée) A.R. Sm.","H. van der Werff|Luis Valenzuela G.|Efraín Suclli|Jim Farfán","van der Werff 21474","2006","5","7","South America","Peru","Cusco","La Convención","Distr. Sta. Ana, Tunkimayo. Disturbed cloud forest.","-72.82583","-12.91166","2100.00000000",NA,NA,NA,NA,"A.R. Smith",NA,NA,NA,NA,NA,NA,NA,"418","4",NA,NA,NA,NA
"99","2012-03-02 05:16:00-03","MO","MOBOT","3173565","PreservedSpecimen","Plantae",NA,NA,"Polypodiaceae","Terpsichore","senilis","Terpsichore senilis","(Fée) A.R. Sm.","H. van der Werff|Bruce Gray|Wilson Quizhpe","van der Werff 21760","2006","10","29","South America","Ecuador","Zamora-Chinchipe","Palanda","Reserva Tapichalaca, near road between Yangana and Valladolid, south of Podocarpus National Park. Montane forest. Upper Río Chinchipe watershed.","-79.1319445","-4.4955555","2500.00000000",NA,NA,NA,NA,"A.R. Smith (UC)",NA,NA,NA,NA,NA,NA,NA,"431","5",NA,NA,NA,NA
"100","2012-03-02 05:16:00-03","MO","MOBOT","3173903","PreservedSpecimen","Plantae",NA,NA,"Polypodiaceae","Terpsichore","senilis","Terpsichore senilis","(Fée) A.R. Sm.","H. van der Werff|Bruce Gray|Wilson Quizhpe","van der Werff 21865","2006","10","31","South America","Ecuador","Zamora-Chinchipe","Palanda","Reserva Tapichalaca, near road between Yangana and Valladolid, south of Podocarpus National Park. Around lodge at Tapichalaca, montane forest. Upper Río Chinchipe watershed.","-79.13194","-4.49555","2500.00000000",NA,NA,NA,NA,"A.R. Smith (UC)","2700.00000000",NA,NA,NA,NA,NA,NA,"433","2",NA,NA,NA,NA
"101","2012-03-02 05:16:00-03","MO","MOBOT","3173908","PreservedSpecimen","Plantae",NA,NA,"Polypodiaceae","Terpsichore","senilis","Terpsichore senilis","(Fée) A.R. Sm.","H. van der Werff|Bruce Gray|Wilson Quizhpe","van der Werff 21866","2006","10","31","South America","Ecuador","Zamora-Chinchipe","Palanda","Reserva Tapichalaca, near road between Yangana and Valladolid, south of Podocarpus National Park. Around lodge at Tapichalaca, montane forest. Upper Río Chinchipe watershed.","-79.13194","-4.49555","2500.00000000",NA,NA,NA,NA,"A.R. Smith (UC)","2700.00000000",NA,NA,NA,NA,NA,NA,"433","2",NA,NA,NA,NA
"102","2008-05-27 22:02:00-03","MO","MOBOT","3342","PreservedSpecimen","Plantae",NA,NA,"Polypodiaceae","Terpsichore","senilis","Terpsichore senilis","(Fée) A.R. Sm.","A. Bøgh Pedersen","Bøgh Pedersen 86561","1989","10","17","South America","Ecuador","Loja",NA,"Parque Nacinal Podocarpus. E. of Nudo de Cajanuma, just N. of Centro de Información. Wet montane forest. Sample plot site.","-79.16666","-4.08333","2900.00000000",NA,NA,NA,NA,"A.L. Moguel (GOET)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"103","2011-03-24 19:01:00-03","MO","MOBOT","3367753","PreservedSpecimen","Plantae",NA,NA,"Polypodiaceae","Terpsichore","senilis","Terpsichore senilis","(Fée) A.R. Sm.","Saúl Altamirano|Eneida Zurita|T. Camacho|M. Aliaga|Mariana Alem|Alejandra Lacaze","Altamirano Azurduy 1326","2003","8","22","South America","Bolivia","Cochabamba","Tiraque","El Limbo. Ladera con exposicion nor este con pendientes de hasta el 70 % de inclinacion. Mesobosque montano humedo, dominado por Weimannia bangii.W. microphylla, Hedyosmun angustifolium, H. racemosum, Alchornea pearcei, Alchornea cf latifolia, Didymopanax morototoni, Oreopanax cf trolli y Clethra scabra. El sotobosque dominado por Pteridophytos y Melastomataceae, presencia de muchas epifitas.","-65.59972","-17.11861","2094.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"104","2013-08-23 04:12:00-03","MO","MOBOT","3369373","PreservedSpecimen","Plantae",NA,NA,"Polypodiaceae","Terpsichore","senilis","Terpsichore senilis","(Fée) A.R. Sm.","Erika Fernández","Fernández Terrazas 1789","2003","6","15","South America","Bolivia","Santa Cruz","Manuel Maria Caballero","Chua Kocha. Mesobosque montano de yunga . Serie Mesotropical pluviestacional humeda de Blepharocalyx salicifolius - Prumnopitys exigua, entre algunas especies diferenciales: Myrcianthes callicoma, Weinmannia microphylla, W. sorbifolia, Clethra scabra, Oreopanax sp. y Dicksonia sellowiana. Sotobosque denso con melastomataceas y varias familias de pteridophytas","-64.61027","-17.82027","2360.00000000",NA,NA,NA,NA,"R. Moran",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"105","2013-08-23 04:12:00-03","MO","MOBOT","3369894","PreservedSpecimen","Plantae",NA,NA,"Polypodiaceae","Terpsichore","senilis","Terpsichore senilis","(Fée) A.R. Sm.","Erika Fernández","Fernández Terrazas 2388","2003","9","5","South America","Bolivia","Cochabamba","Carrasco","Diampampa. Macrobosque montano de yunga . Serie Termo-mesotropical pluviestacional humeda de Podocarpus oleifolius - Juglans boliviana, especies diferenciales: Oreopanax cf reticulatus, Hedyosmun cf racemosum, Weinmannia multijuga, W. sorbifolia.","-64.68111","-17.68166","2200.00000000",NA,NA,NA,NA,"R. Moran",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"106","2015-07-21 05:55:00-03","MO","MOBOT","3376237","PreservedSpecimen","Plantae",NA,NA,"Polypodiaceae","Terpsichore","senilis","Terpsichore senilis","(Fée) A.R. Sm.","Raúl Rivero|Laurence J. Dorr|L.C. Barnett|Wilmer A. Díaz","Rivero 1799","1988","5","29","South America","Venezuela","Trujillo",NA,"Dtto. Carache. Páramo El Jabon,","-70.1","9.51666","2900.00000000",NA,NA,NA,NA,"Smith","3000.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"107","2008-05-27 22:02:00-03","MO","MOBOT","3380486","PreservedSpecimen","Plantae",NA,NA,"Polypodiaceae","Terpsichore","senilis","Terpsichore senilis","(Fée) A.R. Sm.","A.H.G. Alston","Alston 8364","1939","5","4","South America","Colombia","Putumayo","Sibundoy","On tree in cloud forest.",NA,NA,"2500.00000000",NA,NA,NA,NA,"Moguel",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"108","2008-05-27 22:02:00-03","MO","MOBOT","3380594","PreservedSpecimen","Plantae",NA,NA,"Polypodiaceae","Terpsichore","senilis","Terpsichore senilis","(Fée) A.R. Sm.","G.W. Martin","Martin 3729","1935","8","26","South America","Colombia","Magdalena","Santa Marta","Cerro Inanado trail.",NA,NA,"1500.00000000",NA,NA,NA,NA,"Moguel","2300.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"109","2008-05-27 22:02:00-03","MO","MOBOT","3380734","PreservedSpecimen","Plantae",NA,NA,"Polypodiaceae","Terpsichore","senilis","Terpsichore senilis","(Fée) A.R. Sm.","A.H.G. Alston","Alston 7371","1939","3","1","South America","Colombia","Santander","Bucaramanga","On tree in forest.",NA,NA,"2800.00000000",NA,NA,NA,NA,"Moguel",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"110","2008-05-27 22:02:00-03","MO","MOBOT","3380764","PreservedSpecimen","Plantae",NA,NA,"Polypodiaceae","Terpsichore","senilis","Terpsichore senilis","(Fée) A.R. Sm.","Augustus Fendler","Fendler 209","1854",NA,NA,"South America","Venezuela",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Moguel",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"111","2012-12-22 12:49:00-02","MO","MOBOT","3381047","PreservedSpecimen","Plantae",NA,NA,"Polypodiaceae","Terpsichore","senilis","Terpsichore senilis","(Fée) A.R. Sm.","Alan R. Smith|Francisco J. Ortega|Raúl Rivero|Tom Lemieux|Gerardo Aymard","Smith 1430","1982","11","20","South America","Venezuela","Mérida",NA,"Dtto. Andres Bello: La Carbonera, ca. 13mi NNW of Jají along Hwy 4, property of the Universidad de los Andes; montane rain forest.","-71.43333","8.66666","2000.00000000",NA,NA,NA,NA,"Moguel",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"112","2011-02-19 10:41:00-02","MO","MOBOT","3381247","PreservedSpecimen","Plantae",NA,NA,"Polypodiaceae","Terpsichore","senilis","Terpsichore senilis","(Fée) A.R. Sm.","Raúl Rivero|Nelson Rondón","Rivero 1649","1988","4","15","South America","Venezuela","Trujillo",NA,"Dtto. Carache. Via Páramo Cende; márgened del Rio Cende. Bosque montano alto.","-70.13333","9.53333","3000.00000000",NA,NA,NA,NA,"Moguel",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"113","2009-06-29 10:10:00-03","MO","MOBOT","3381419","PreservedSpecimen","Plantae",NA,NA,"Polypodiaceae","Terpsichore","senilis","Terpsichore senilis","(Fée) A.R. Sm.","Julian A. Steyermark","Steyermark 55238","1944","2","4","South America","Venezuela","Lara",NA,"Moist cloud forest at Palojosco above Los Aposentos, above Humocaro Boajo.",NA,NA,"2375.00000000",NA,NA,NA,NA,"Moguel","2530.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"114","2009-06-29 10:10:00-03","MO","MOBOT","3381574","PreservedSpecimen","Plantae",NA,NA,"Polypodiaceae","Terpsichore","senilis","Terpsichore senilis","(Fée) A.R. Sm.","Julian A. Steyermark","Steyermark 55445","1944","2","11","South America","Venezuela","Lara",NA,"Between Buenos Aires and Páramo de las Rosas.",NA,NA,"2285.00000000",NA,NA,NA,NA,"Moguel","3290.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"115","2009-11-26 18:20:00-02","MO","MOBOT","3381686","PreservedSpecimen","Plantae",NA,NA,"Polypodiaceae","Terpsichore","senilis","Terpsichore senilis","(Fée) A.R. Sm.","Julian A. Steyermark|G.C.K. Dunsterville|E. Dunsterville","Steyermark 98466","1967","5","18","South America","Venezuela","Táchira",NA,"Selva nublada faldas debajo del Páramo de Tamá, cerca de la frontera Colombo.",NA,NA,"2475.00000000",NA,NA,NA,NA,"Moguel","2550.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"116","2012-12-22 13:21:00-02","MO","MOBOT","3381945","PreservedSpecimen","Plantae",NA,NA,"Polypodiaceae","Terpsichore","senilis","Terpsichore senilis","(Fée) A.R. Sm.","Francisco J. Ortega|Basil Stergios|Gerardo Aymard","Ortega 1980","1984","2","9","South America","Venezuela","Portuguesa",NA,"Dtto. Sucre, Fila el Helechal y Fila La Raya; en el límite con el Edo. Lara.","-69.96666","9.53333","1600.00000000",NA,NA,NA,NA,"Moguel","2000.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"117","2009-10-21 21:00:00-02","MO","MOBOT","3382268","PreservedSpecimen","Plantae",NA,NA,"Polypodiaceae","Terpsichore","senilis","Terpsichore senilis","(Fée) A.R. Sm.","Julian A. Steyermark|Ronald L. Liesner","Steyermark 118283","1979","7","22","South America","Venezuela","Táchira",NA,"Wet forested slopes along Quebrada Agua Azul, over slate-shale substratem, south of El Represo.","-72.4","7.51666","2150.00000000",NA,NA,NA,NA,"Moguel","2300.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"118","2009-06-29 10:10:00-03","MO","MOBOT","3382517","PreservedSpecimen","Plantae",NA,NA,"Polypodiaceae","Terpsichore","senilis","Terpsichore senilis","(Fée) A.R. Sm.","Julian A. Steyermark","Steyermark 61694","1945","3","21","South America","Venezuela","Anzoátegui",NA,"Cloud forest on wooded summit of Cerro Peonia (Cerro Los Pajaritos), aove Santa Cruz, headwaters of Rio Manantiales, east of Bergantin.",NA,NA,"2350.00000000",NA,NA,NA,NA,"Moguel",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"119","2020-04-30 04:37:00-03","MO","MOBOT","3432069","PreservedSpecimen","Plantae",NA,NA,"Polypodiaceae","Terpsichore","senilis","Terpsichore senilis","(Fée) A.R. Sm.","RODRÍGUEZ","RODRÍGUEZ 4282","2003","11","12","South America","Colombia","Antioquia","Anorí",NA,"-75.07416","7.26611","790.00000000",NA,NA,NA,NA,"W. Rodriguez (HUA)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"120","2008-05-27 22:02:00-03","MO","MOBOT","41081","PreservedSpecimen","Plantae",NA,NA,"Polypodiaceae","Terpsichore","senilis","Terpsichore senilis","(Fée) A.R. Sm.","James C. Solomon|Bruce A. Stein|Marie E. Uehling","Solomon 11885","1984","3","16","South America","Bolivia","La Paz","Murillo","27.4 km N (below) of the dam at Lago Zongo; Valle del Zongo. Moist cloud forest with some tree ferns. North facing slopes more disturbed, drier.","-68.11666","-16.11666","2500.00000000",NA,NA,NA,NA,"A.L. Moguel (GOET)",NA,NA,NA,NA,NA,NA,NA,"84-40","1",NA,NA,NA,NA
"121","2008-05-27 22:02:00-03","MO","MOBOT","8550","PreservedSpecimen","Plantae",NA,NA,"Polypodiaceae","Terpsichore","senilis","Terpsichore senilis","(Fée) A.R. Sm.","H. van der Werff|Walter A. Palacios","van der Werff 9148","1987","4","28","South America","Ecuador","Loja",NA,"Parque Nacional Podocarpus, along trail from Casita to Nudo de Cajanuma, cloud forest changing into scrub at summit.","-79.16666","-4.08333","2700.00000000",NA,NA,NA,NA,"P.M. Jørgensen (MO)","3000.00000000",NA,NA,NA,NA,NA,NA,"87-17","3",NA,NA,NA,NA
"122","2013-08-23 04:12:00-03","MO","MOBOT","3369600","PreservedSpecimen","Plantae",NA,NA,"Polypodiaceae","Terpsichore","senilis","Terpsichore senilis","(Fée) A.R. Sm.","Erika Fernández","Fernández Terrazas 2024","2003","8","14","South America","Bolivia","Santa Cruz","Manuel Maria Caballero","Astillero. Mesobosque montano de yunga . Serie Mesotropical pluviestacional humeda de Blepharocalyx salicifolius - Prumnopitys exigua, entre algunas especies diferenciales: Myrcianthes callicoma, Weinmannia microphylla, W. sorbifolia, Clethra scabra, Oreopanax sp. y Dicksonia sellowiana. Sotobosque denso con melastomataceas y varias familias de pteridophytas","-64.68944","-17.82388","2550.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"123","2013-05-07 06:03:00-03","MO","MOBOT","2070593","PreservedSpecimen","Plantae",NA,NA,"Polypodiaceae","Terpsichore","senilis","Terpsichore senilis","(Fée) A.R. Sm.","Rosángela Núñez C.","Núñez Cabrera 668","2004","4","10","South America","Bolivia","Santa Cruz","Manuel Maria Caballero","Bosque Hiperhumedo de Ceja de Monte con Weinmannia sp, Helechos Arboreos y abundantes Musgos.","-64.73472","-17.83694","2968.00000000",NA,NA,NA,NA,"R. Nunez C.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"124","2016-02-23 11:16:54-03","F","FMNH-PTERIDOPHYTES","C0653743F","PreservedSpecimen","Plantae","Pteridophyta","Polypodiales","Polypodiaceae","Terpsichore","senilis","Terpsichore senilis","(Fée) A. R. Sm.","M. Marin","4","1981","4","7","South America","Venezuela",NA,NA,NA,"-65.9119","7.0758",NA,NA,NA,"C0653743F","C0653743F_01",NA,NA,NA,NA,NA,"Pteridopsida",NA,NA,NA,NA,NA,NA,NA,NA
"125","2020-09-12 05:00:02-03","US","US","2290031","PreservedSpecimen","Plantae",NA,"Polypodiales","Polypodiaceae","Alansmia","senilis","Alansmia senilis","(Fée) Moguel & M. Kessler","M. L. Grant","9039","1944","4","19","South America - Neotropics","Colombia","Cundinamarca",NA,"Cordillera Oriental. Los Andes, east slope of the Rio Blanco, 14 km. westsouthwest of Junín, 40 km. northeast of Bogotá",NA,NA,"2900",NA,NA,"US01608882",NA,NA,NA,NA,NA,NA,"Pteridophyte",NA,NA,NA,"1",NA,NA,NA,NA
"126","2020-09-12 05:00:02-03","US","US","1858593","PreservedSpecimen","Plantae",NA,"Polypodiales","Polypodiaceae","Alansmia","senilis","Alansmia senilis","(Fée) Moguel & M. Kessler","C. Bues","A34",NA,NA,NA,"South America - Neotropics","Peru","Cusco",NA,"Peru, Valley of Río Urubamba, Department of Cuzco.",NA,NA,NA,NA,NA,"US01608903",NA,NA,NA,NA,NA,NA,"Pteridophyte",NA,NA,NA,"1",NA,NA,NA,NA
"127","2020-09-12 05:00:02-03","US","US","537795","PreservedSpecimen","Plantae",NA,"Polypodiales","Polypodiaceae","Alansmia","senilis","Alansmia senilis","(Fée) Moguel & M. Kessler","E","79",NA,NA,NA,"South America - Neotropics","Colombia",NA,NA,"Colombia.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Pteridophyte",NA,NA,NA,"1",NA,NA,NA,NA
"128","2020-09-12 05:00:02-03","US","US","1198003","PreservedSpecimen","Plantae",NA,"Polypodiales","Polypodiaceae","Alansmia","senilis","Alansmia senilis","(Fée) Moguel & M. Kessler","R. S. Williams","1169","1902","8","25","South America - Neotropics","Bolivia","Santa Cruz",NA,"Santa Cruz.",NA,NA,"1524",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Pteridophyte",NA,NA,NA,"1",NA,NA,NA,NA
"129","2020-09-12 05:00:02-03","US","US","1694616","PreservedSpecimen","Plantae",NA,"Polypodiales","Polypodiaceae","Alansmia","senilis","Alansmia senilis","(Fée) Moguel & M. Kessler","C. Bues","1812",NA,NA,NA,"South America - Neotropics","Peru",NA,NA,"Peru, Aeturao del Río, Lachac, Valley de Lares. [interpreted]",NA,NA,"2134",NA,NA,"US01608905","US01608905_01",NA,NA,NA,NA,NA,"Pteridophyte",NA,NA,NA,"1",NA,NA,NA,NA
"130","2020-09-12 05:00:02-03","US","US","1916347","PreservedSpecimen","Plantae",NA,"Polypodiales","Polypodiaceae","Alansmia","senilis","Alansmia senilis","(Fée) Moguel & M. Kessler","J. A. Steyermark","55238","1944","2","4","South America - Neotropics","Venezuela","Lara",NA,"Venezuela, State of Lara: moist cloud forest on south- and southwest-facinf slopes at Palojosco above Los Aposentos, above Humocaro Bajo.",NA,NA,"2375",NA,NA,"US01608891",NA,NA,"2530",NA,NA,NA,"Pteridophyte",NA,NA,NA,"1",NA,NA,NA,NA
"131","2020-09-12 05:00:02-03","US","US","1068277","PreservedSpecimen","Plantae",NA,"Polypodiales","Polypodiaceae","Alansmia","senilis","Alansmia senilis","(Fée) Moguel & M. Kessler","H. F. Pittier","9189","1921","2","18","South America - Neotropics","Venezuela","Aragua",NA,"Alto del Cagollal, in divide between C.V. and valley of Puerto La Cruz. Colonia Tovar and vicinity, in meadows and forests [interpreted]",NA,NA,"2138",NA,NA,"US01608890","US01608890_01",NA,NA,NA,NA,NA,"Pteridophyte",NA,NA,NA,"1",NA,NA,NA,NA
"132","2020-09-12 05:00:02-03","US","US","2203875","PreservedSpecimen","Plantae",NA,"Polypodiales","Polypodiaceae","Alansmia","senilis","Alansmia senilis","(Fée) Moguel & M. Kessler","F. R. Fosberg","19792","1943","1","19","South America - Neotropics","Colombia","Huila",NA,"Cordillera Oriental. headwaters of Río Fortalecillas, just below Paso de Las Cruces, 39 km. e. of Neiva","-74.9","2.85","2200",NA,NA,"US01608880",NA,NA,NA,NA,NA,NA,"Pteridophyte",NA,NA,NA,"1",NA,NA,NA,NA
"133","2020-09-12 05:00:02-03","US","US","1572600","PreservedSpecimen","Plantae",NA,"Polypodiales","Polypodiaceae","Alansmia","senilis","Alansmia senilis","(Fée) Moguel & M. Kessler","W. Seifriz","99x*","1932","7",NA,"South America - Neotropics","Colombia","Magdalena",NA,"Colombia, Department of Magdalena, Mount Sant Lorenzo, near Santa Marta.",NA,NA,"1900",NA,NA,"US01608896",NA,NA,"2400",NA,NA,NA,"Pteridophyte",NA,NA,NA,"1",NA,NA,NA,NA
"134","2020-09-12 05:00:02-03","US","US","2200709","PreservedSpecimen","Plantae",NA,"Polypodiales","Polypodiaceae","Alansmia","senilis","Alansmia senilis","(Fée) Moguel & M. Kessler","I. L. Wiggins","10466","1944","7","26","South America - Neotropics","Ecuador","Pichincha",NA,"Vicinity of Laguna de la Virgen, on ridge just south of Rio Clavadero, east of Cayambe Peak",NA,NA,"2667",NA,NA,"US01608886",NA,NA,NA,NA,NA,NA,"Pteridophyte",NA,NA,NA,"1",NA,NA,NA,NA
"135","2020-09-12 05:00:02-03","US","US","1282230","PreservedSpecimen","Plantae",NA,"Polypodiales","Polypodiaceae","Alansmia","senilis","Alansmia senilis","(Fée) Moguel & M. Kessler","G. H. H.Tate","197","1925",NA,NA,"South America - Neotropics","Venezuela",NA,NA,"Cerro de Turumuquire",NA,NA,"2134",NA,NA,"US01608888",NA,NA,NA,NA,NA,NA,"Pteridophyte",NA,NA,NA,"1",NA,NA,NA,NA
"136","2020-09-12 05:00:02-03","US","US","537794","PreservedSpecimen","Plantae",NA,"Polypodiales","Polypodiaceae","Alansmia","senilis","Alansmia senilis","(Fée) Moguel & M. Kessler","E","78",NA,NA,NA,"South America - Neotropics","Colombia",NA,NA,"Colombia.",NA,NA,NA,NA,NA,"US01608895","US01608895_01",NA,NA,NA,NA,NA,"Pteridophyte",NA,NA,NA,"1",NA,NA,NA,NA
"137","2020-09-12 05:00:02-03","US","US","700506","PreservedSpecimen","Plantae",NA,"Polypodiales","Polypodiaceae","Alansmia","senilis","Alansmia senilis","(Fée) Moguel & M. Kessler","R. S. Williams","2603","1902","4","30","South America - Neotropics","Bolivia",NA,NA,"Bolivia, near Pelichuco.",NA,NA,"2743",NA,NA,"US01608906","US01608906_01",NA,NA,NA,NA,NA,"Pteridophyte",NA,NA,NA,"1",NA,NA,NA,NA
