"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","coordinatePrecision","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","geoFlag","continentOcean","preparationType","barcode","imagecode","class","fieldNumber","individualCount","typeStatus","relatedCatalogItem"
"93","2020-09-12 05:00:02-03","US","US","2937250","PreservedSpecimen","Plantae",NA,"Piperales","Piperaceae","Peperomia","oreophila","Peperomia oreophila","Henschen",NA,NA,NA,NA,"W. Anderson, M. T. K. Arroyo, S. R. Hill, R. R. Santos & R. Souza","6219","1973","3","3","Brazil","Goiás",NA,"Ca. 20 Km by road N of Alto Paraíso",NA,NA,NA,NA,NA,"1600",NA,NA,NA,"South America - Neotropics",NA,"US01334591","US01334591_01","Dicotyledonae",NA,"1",NA,NA
"94","2020-09-02 16:35:44-03","Cenargen","CEN","49319","PreservedSpecimen","Plantae",NA,NA,"Piperaceae","Peperomia","oreophila","Peperomia oreophila","Henschen","R. Callejas","1996","06",NA,"Jimi Naoki Nakajima","1351","1995","09","25","Brasil","MG","SAO ROQUE DE MINAS","Morro atrás do centro de visitantes.","-46.3657989501953","-20.2453002929688",NA,NA,"57119",NA,NA,"Doação do Herbário Uberlandensis - HUFU. Depto. Biociências/CEBIM/UFU.","auto",NA,"Exsicatas","CEN00049319","CEN00049319",NA,NA,"1",NA,NA
"95","2019-11-13 11:28:19-03","USP","SPF","49835","PreservedSpecimen","Plantae",NA,NA,"Piperaceae","Peperomia","oreophila","Peperomia oreophila","Hensch.","Callejas, R","1990",NA,NA,"Harley, RM","24439","1987","02","20","Brasil","Bahia",NA,"Pico das Almas",NA,NA,NA,NA,NA,"1400","1400",NA,NA,NA,NA,"SPF00049835","SPF00049835",NA,NA,NA,NA,NA
"96","2019-11-13 11:28:19-03","USP","SPF","133847","PreservedSpecimen","Plantae",NA,NA,"Piperaceae","Peperomia","oreophila","Peperomia oreophila","Hensch.","Sohsten, E","2008","05",NA,"Rapini, A","704","1998","12","01","Brasil","Minas Gerais","Catas Altas","Serra do Caraça, Pico do Carapuça.","-43.5","-20.083333","-43.5","-20.083333",NA,"1900","1900",NA,NA,NA,NA,"SPF00133847","SPF00133847",NA,NA,NA,NA,NA
"97","2019-11-13 11:28:19-03","USP","SPF","142760","PreservedSpecimen","Plantae",NA,NA,"Piperaceae","Peperomia","oreophila","Peperomia oreophila","Hensch.","Carvalho-Silva, M","2003","05",NA,"Fiaschi, P","409","2000","08","01","Brasil","Minas Gerais","Rio Vermelho","Estrada para a Vila de Pedra Menina. Ramificação à esquerda, ca. 4 km após a vila.","-43.133333","-18.1","-43.133333","-18.1",NA,"1400","1400",NA,NA,NA,NA,"SPF00142760","SPF00142760",NA,NA,NA,NA,NA
"98","2021-03-15 18:29:22-03","USP","SPF","209278","PreservedSpecimen","Plantae",NA,NA,"Piperaceae","Peperomia","oreophila","Peperomia oreophila","Hensch.","Antar, GM","2013","07",NA,"Antar, GM; et al.","173","2013","06","19","Brasil","Minas Gerais","Lima Duarte","Parque Estadual do Ibitipoca, Trilha para a lombada. Área próxima a cruz no topo do morro.","-43.895294","-21.695492","-43.895294","-21.695492",NA,"1673","1673","Erva em fenda de rocha, ca. 15 cm alt. Espigas esverdeadas.; Campo rupestre. Solo arenoso.",NA,NA,NA,"SPF00209278","SPF00209278",NA,NA,NA,NA,NA
"99","2019-11-13 11:28:19-03","USP","SPF","48620","PreservedSpecimen","Plantae",NA,NA,"Piperaceae","Peperomia","oreophila","Peperomia oreophila","Hensch.","Callejas, R","1981",NA,NA,"Harley, RM","22790","1980","05","30","Brasil","Bahia","Morro do Chapéu",NA,"-41.2","-11.583333","-41.2","-11.583333",NA,"1000","1000",NA,NA,NA,NA,"SPF00048620","SPF00048620",NA,NA,NA,NA,NA
"100","2019-11-13 11:28:19-03","USP","SPF","48629","PreservedSpecimen","Plantae",NA,NA,"Piperaceae","Peperomia","oreophila","Peperomia oreophila","Hensch.","Callejas, R","1981",NA,NA,"Harley, RM","19736","1977","03","19","Brasil","Bahia","Rio de Contas","Pico das Almas","-41.95","-13.55","-41.95","-13.55",NA,"1600","1850",NA,NA,NA,NA,"SPF00048629","SPF00048629",NA,NA,NA,NA,NA
"101","2019-11-13 11:28:19-03","USP","SPF","48716","PreservedSpecimen","Plantae",NA,NA,"Piperaceae","Peperomia","oreophila","Peperomia oreophila","Hensch.","Callejas, R","1981",NA,NA,"Harley, RM","22504","1980","05","24","Brasil","Bahia",NA,"Serra dos Lençóis","-41.466667","-12.45","-41.466667","-12.45",NA,"900","1000",NA,NA,NA,NA,"SPF00048716","SPF00048716",NA,NA,NA,NA,NA
"102","2019-11-13 11:28:19-03","USP","SPF","49468","PreservedSpecimen","Plantae",NA,NA,"Piperaceae","Peperomia","oreophila","Peperomia oreophila","Hensch.","Callejas, R","1990",NA,NA,"Harley, RM","24421","1987","02","19","Brasil","Bahia",NA,"Pico das Almas",NA,NA,NA,NA,NA,"1400","1400",NA,NA,NA,NA,"SPF00049468","SPF00049468",NA,NA,NA,NA,NA
"103","2019-11-13 11:28:19-03","USP","SPF","79231","PreservedSpecimen","Plantae",NA,NA,"Piperaceae","Peperomia","oreophila","Peperomia oreophila","Hensch.","Callejas, R","1990",NA,NA,"Harley, RM","26379","1988","11","11","Brasil","Bahia","Rio de Contas","Pico das Almas, Vertente leste. Campo do Queiroz.","-41.95","-13.533333","-41.95","-13.533333",NA,"1500","1500",NA,NA,NA,NA,"SPF00079231","SPF00079231",NA,NA,NA,NA,NA
"104","2019-11-13 11:28:19-03","USP","SPF","79233","PreservedSpecimen","Plantae",NA,NA,"Piperaceae","Peperomia","oreophila","Peperomia oreophila","Hensch.","Callejas, R","1994",NA,NA,"Harley, RM","26405","1988","11","12","Brasil","Bahia","Rio de Contas","Pico das Almas, Vertente Leste. Subida do pico do Campo do Queiroz.","-41.966667","-13.533333","-41.966667","-13.533333",NA,"1700","1700",NA,NA,NA,NA,"SPF00079233","SPF00079233",NA,NA,NA,NA,NA
"105","2019-11-13 11:28:19-03","USP","SPF","79234","PreservedSpecimen","Plantae",NA,NA,"Piperaceae","Peperomia","oreophila","Peperomia oreophila","Hensch.","Callejas, R","1990",NA,NA,"Harley, RM","26166","1988","11","16","Brasil","Bahia","Rio de Contas","Pico das Almas, Vertente leste. Subida do pico do Campo do Queiroz.","-41.966667","-13.533333","-41.966667","-13.533333",NA,"1825","1825",NA,NA,NA,NA,"SPF00079234","SPF00079234",NA,NA,NA,NA,NA
"106","2019-11-13 11:28:19-03","USP","SPF","79236","PreservedSpecimen","Plantae",NA,NA,"Piperaceae","Peperomia","oreophila","Peperomia oreophila","Hensch.","Callejas, R","1990",NA,NA,"Harley, RM","26270","1988","11","24","Brasil","Bahia","Rio de Contas","Pico das Almas, Cume.","-41.966667","-13.533333","-41.966667","-13.533333",NA,"1850","1850",NA,NA,NA,NA,"SPF00079236","SPF00079236",NA,NA,NA,NA,NA
"107","2019-11-13 11:28:19-03","USP","SPF","79235","PreservedSpecimen","Plantae",NA,NA,"Piperaceae","Peperomia","oreophila","Peperomia oreophila","Hensch.",NA,NA,NA,NA,"Harley, RM","25792","1988","10","30","Brasil","Bahia","Rio de Contas","Pico das Almas","-41.8114013671875","-13.5789003372192",NA,NA,"49773",NA,NA,NA,"auto",NA,NA,"SPF00079235","SPF00079235",NA,NA,NA,NA,NA
"108","2019-11-13 11:28:19-03","USP","SPF","174265","PreservedSpecimen","Plantae",NA,NA,"Piperaceae","Peperomia","oreophila","Peperomia oreophila","Hensch.","Sohsten, E","2008","05",NA,"Trovó, MLO","188","2005","07","15","Brasil","Minas Gerais","Lima Duarte","Parque Estadual do Ibitipoca","-43.793098449707","-21.8425006866455",NA,NA,"30417",NA,NA,NA,"auto",NA,NA,"SPF00174265","SPF00174265",NA,NA,NA,NA,NA
"109","2019-10-07 09:23:23-03","UEFS","HUEFS","56025","PreservedSpecimen","Plantae","Angiospermae","Piperales","Piperaceae","Peperomia","oreophila","Peperomia oreophila","Henschen",NA,NA,NA,NA,"Harley, R.M.","54277","2001","04","17","Brasil","Bahia","Rio de Contas","Pico das Almas. Caminho do Campo de Queiroz para o pico.","-41.983333","-13.516667","41W59'","13S31'",NA,NA,NA,NA,NA,NA,NA,"HUEFS0056025","HUEFS0056025","Magnolianae",NA,NA,NA,NA
"110","2019-10-07 09:23:23-03","UEFS","HUEFS","64389","PreservedSpecimen","Plantae","Angiospermae","Piperales","Piperaceae","Peperomia","oreophila","Peperomia oreophila","Henschen",NA,NA,NA,NA,"Harley, R.M.","26270","1988","11","24","Brasil","Bahia","Rio de Contas","Pico das Almas. Cume","-41.966667","-13.533333","41W58'","13S32'",NA,"1850","1850",NA,NA,NA,NA,"HUEFS0064389","HUEFS0064389","Magnolianae",NA,NA,NA,NA
"111","2019-09-04 19:25:03-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Spermatophyta",NA,"Piperaceae","Peperomia","oreophila","Peperomia oreophila",NA,NA,NA,NA,NA,"C. W. H. Mosén","1031","1873","12","10","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,"Dicotyledoneae",NA,NA,"Type [status unknown]",NA
"112","2020-07-23 12:17:58-03","CEPLAC","CEPEC","11312","PreservedSpecimen","Plantae",NA,NA,"Piperaceae","Peperomia","oreophila","Peperomia oreophila",NA,"C. C. Townsend",NA,NA,NA,"R. M. Harley","15421","1974","01","23","Brasil","Bahia","RIO DE CONTAS","25Km WNW cidade. Acima rampa Pico das Almas.","-41.916667","-13.533333","41W55'0","13S32'0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30/12/1977"
"113","2020-07-23 12:17:58-03","CEPLAC","CEPEC","17059","PreservedSpecimen","Plantae",NA,NA,"Piperaceae","Peperomia","oreophila","Peperomia oreophila",NA,"R. Callejas",NA,NA,NA,"S. A. Mori","12388","1979","07","21","Brasil","Bahia","RIO DE CONTAS","4Km N da cidade.","-41.766667","-13.533333","41W46'0","13S32'0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30/12/1983"
"114","2020-07-23 12:17:58-03","CEPLAC","CEPEC","19509","PreservedSpecimen","Plantae",NA,NA,"Piperaceae","Peperomia","oreophila","Peperomia oreophila",NA,"R. Callejas",NA,NA,NA,"R. M. Harley","19736","1977","03","19","Brasil","Bahia","RIO DE CONTAS","25Km WNW Vila Rio de Contas. Meio/acima rampa Pico das Almas.","-41.95","-13.55","41W57'0","13S33'0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30/12/1983"
"115","2020-07-23 12:17:58-03","CEPLAC","CEPEC","25265","PreservedSpecimen","Plantae",NA,NA,"Piperaceae","Peperomia","oreophila","Peperomia oreophila",NA,"L. A. Mattos-Silva",NA,NA,NA,"R. M. Harley","20974","1980","03","26","Brasil","Bahia","MUCUGÊ","15Km NW Mucuge. Rod. p/ Guine. Serra do Sincora.","-41.466667","-12.966667","41W28'0","12S58'0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"14/04/1982"
"116","2020-07-23 12:17:58-03","CEPLAC","CEPEC","31762","PreservedSpecimen","Plantae",NA,NA,"Piperaceae","Peperomia","oreophila","Peperomia oreophila",NA,"R. Callejas",NA,NA,NA,"R. M. Harley","22504","1980","05","24","Brasil","Bahia","palmeiras","Meio/acima rampa Pai Inacio. 15Km NW Lencois.","-41.466667","-12.45","41W28'0","12S27'0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30/12/1983"
"117","2020-07-23 12:17:58-03","CEPLAC","CEPEC","32131","PreservedSpecimen","Plantae",NA,NA,"Piperaceae","Peperomia","oreophila","Peperomia oreophila",NA,"E. F. Guimarães",NA,NA,NA,"R. M. Harley","22790","1980","05","30","Brasil","Bahia","MORRO DO CHAPÉU","Topo do Morro do Chapéu, ca. 8Km ao SW da cidade e a W da Rod. p/ Utinga.","-41.2","-11.583333","41W12'","11S35'",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30/12/2008"
"118","2020-07-23 12:17:58-03","CEPLAC","CEPEC","37216","PreservedSpecimen","Plantae",NA,NA,"Piperaceae","Peperomia","oreophila","Peperomia oreophila",NA,"E. F. Guimarães",NA,NA,NA,"L. R. Noblick","3533","1984","11","16","Brasil","Bahia","MORRO DO CHAPÉU","Sul leste da cidade.","-41.15","-11.55","41W9'","11S33'",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30/12/2008"
"119","2020-07-23 12:17:58-03","CEPLAC","CEPEC","46424","PreservedSpecimen","Plantae",NA,NA,"Piperaceae","Peperomia","oreophila","Peperomia oreophila",NA,"R. Callejas",NA,NA,NA,"R. M. Harley","26379","1988","11","11","Brasil","Bahia","RIO DE CONTAS","Pico das Almas. Vertentes leste. Campo do Queiroz.","-41.95","-13.533333","41W57'","13S32'",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30/12/1995"
"120","2020-07-23 12:17:58-03","CEPLAC","CEPEC","46460","PreservedSpecimen","Plantae",NA,NA,"Piperaceae","Peperomia","oreophila","Peperomia oreophila",NA,"R. Callejas",NA,NA,NA,"R. M. Harley","26405","1988","11","12","Brasil","Bahia","RIO DE CONTAS","Pico das Almas. Vertente leste. Subida co pico do Campo do Queiroz.","-41.966667","-13.533333","41W58'","13S32'",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30/12/1995"
"121","2020-07-23 12:17:58-03","CEPLAC","CEPEC","46475","PreservedSpecimen","Plantae",NA,NA,"Piperaceae","Peperomia","oreophila","Peperomia oreophila",NA,"R. Callejas",NA,NA,NA,"R. M. Harley","26270","1988","11","24","Brasil","Bahia","RIO DE CONTAS","Cume do Pico das Almas.","-41.966667","-13.533333","41W58'","13S32'",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30/12/1995"
"122","2020-07-23 12:17:58-03","CEPLAC","CEPEC","47282","PreservedSpecimen","Plantae",NA,NA,"Piperaceae","Peperomia","oreophila","Peperomia oreophila",NA,"R. Callejas",NA,NA,NA,"R. M. Harley","26166","1988","11","16","Brasil","Bahia","RIO DE CONTAS","Pico das Almas. Vertente leste. Subida do Pico do Campo do Queiroz.","-41.966667","-13.533333","41W58'","13S32'",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30/12/1995"
"123","2020-07-23 12:17:58-03","CEPLAC","CEPEC","48086","PreservedSpecimen","Plantae",NA,NA,"Piperaceae","Peperomia","oreophila","Peperomia oreophila",NA,"R. Callejas",NA,NA,NA,"R. M. Harley","25792","1988","10","30","Brasil","Bahia","RIO DE CONTAS","Pico das Almas. Vertente leste. Trilho da Faz. Silvina/Queiroz.","-41.933333","-13.533333","41W56'","13S32'",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30/12/1995"
"124","2020-07-23 12:17:58-03","CEPLAC","CEPEC","71056","PreservedSpecimen","Plantae",NA,NA,"Piperaceae","Peperomia","oreophila","Peperomia oreophila",NA,"E. F. Guimarães",NA,NA,NA,"A. M. de Carvalho","2157","1999","09","05","Brasil","Bahia","palmeiras","Pai Inácio.","-41.421111","-12.461389","41W25'16","12S27'41",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30/12/2008"
"125","2020-07-23 12:17:58-03","CEPLAC","CEPEC","49300","PreservedSpecimen","Plantae",NA,NA,"Piperaceae","Peperomia","oreophila","Peperomia oreophila",NA,"R. M. Harley",NA,NA,NA,"R. M. Harley","27790","1988","12","26","Brasil","Bahia","ABAÍRA","Vertente das Serras a W Catoles.","-41.883333","-13.3","41W53'0","13S18'0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30/12/1988"
"126","2020-07-23 12:17:58-03","CEPLAC","CEPEC","49303","PreservedSpecimen","Plantae",NA,NA,"Piperaceae","Peperomia","oreophila","Peperomia oreophila",NA,"R. Callejas",NA,NA,NA,"R. M. Harley","26423","1988","11","12","Brasil","Bahia","RIO DE CONTAS","Pico das Almas. Vertente leste. Subida do pico do Campo do Queiroz. Foto.","-41.966667","-13.533333","41W58'","13S32'",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30/12/1995"
"127","2020-07-23 12:17:58-03","CEPLAC","CEPEC","83540","PreservedSpecimen","Plantae",NA,NA,"Piperaceae","Peperomia","oreophila","Peperomia oreophila",NA,"R. Callejas",NA,NA,NA,"R. M. Harley","26405","1988","11","12","Brasil","Bahia","RIO DE CONTAS","Pico das Almas. Vertente leste. Subida do pico do Campo do Queiroz.","-41.966667","-13.533333","41W58'","13S32'",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30/12/1994"
"128","2020-07-23 12:17:58-03","CEPLAC","CEPEC","96877","PreservedSpecimen","Plantae",NA,NA,"Piperaceae","Peperomia","oreophila","Peperomia oreophila",NA,"R. Callejas",NA,NA,NA,"R. M. Harley","26270","1988","11","24","Brasil","Bahia","RIO DE CONTAS","Pico das Almas. Cume.","-41.966667","-13.533333","41W58'","13S32'",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30/12/1990"
"129","2020-07-23 12:17:58-03","CEPLAC","CEPEC","57317","PreservedSpecimen","Plantae",NA,NA,"Piperaceae","Peperomia","oreophila","Peperomia oreophila",NA,"E. F. Guimarães",NA,NA,NA,"J. G. Jardim","64","1993","02","22","Brasil","Bahia","MORRO DO CHAPÉU","Ca. 10Km, no Morrão do Chapéu, ao SW da cidade.","-41.1561012268066","-11.5500001907349",NA,NA,"98143",NA,NA,NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,"30/12/2008"
"130","2020-07-23 12:17:58-03","CEPLAC","CEPEC","48804","PreservedSpecimen","Plantae",NA,NA,"Piperaceae","Peperomia","oreophila","Peperomia oreophila",NA,"E. F. Guimarães",NA,NA,NA,"U. Eggli","1218","1988","08","19","Brasil","Bahia","MUCUGÊ","Ca 10Km ao S (acima) de Mucug~e, ao longo da Rod. p/ Barra da Estiva.","-41.3708000183105","-13.0052995681763",NA,NA,"52493",NA,NA,NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,"30/12/2008"
"131","2020-07-23 12:17:58-03","CEPLAC","CEPEC","20774","PreservedSpecimen","Plantae",NA,NA,"Piperaceae","Peperomia","oreophila","Peperomia oreophila",NA,"R. Callejas",NA,NA,NA,"S. A. Mori","13534","1980","03","21","Brasil","Bahia","RIO DE CONTAS","5Km NW cidade. Serra das Almas.","-41.8114013671875","-13.5789003372192",NA,NA,"49773",NA,NA,NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,"30/12/1981"
"132","2020-07-23 12:17:58-03","CEPLAC","CEPEC","96885","PreservedSpecimen","Plantae",NA,NA,"Piperaceae","Peperomia","oreophila","Peperomia oreophila",NA,"E. F. Guimarães",NA,NA,NA,"R. M. Harley","24421","1987","02","19","Brasil","Bahia","RIO DE CONTAS","Pico das Almas.","-41.8114013671875","-13.5789003372192",NA,NA,"49773",NA,NA,NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,"30/12/2008"
"133","2020-07-23 12:17:58-03","CEPLAC","CEPEC","76589","PreservedSpecimen","Plantae",NA,NA,"Piperaceae","Peperomia","oreophila","Peperomia oreophila",NA,"E. F. Guimarães",NA,NA,NA,"A. M. de Carvalho","6386","1997","12","27","Brasil","Bahia","RIO DE CONTAS","Ca. 19Km na estrad para Pico das Almas.","-41.8114013671875","-13.5789003372192",NA,NA,"49773",NA,NA,NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,"30/12/2008"
"134","2020-07-23 12:17:58-03","CEPLAC","CEPEC","85394","PreservedSpecimen","Plantae",NA,NA,"Piperaceae","Peperomia","oreophila","Peperomia oreophila",NA,"E. F. Guimarães",NA,NA,NA,"A. M. Amorim","2791","1999","04","12","Brasil","Bahia","RIO DE CONTAS","Pico do Itobira. Coletas efetuadas na trilha par ao Pico.","-41.8114013671875","-13.5789003372192",NA,NA,"49773",NA,NA,NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,"30/12/2008"
"135","2020-02-17 11:30:18-03","UEG","HUEG",NA,"PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Piperaceae","Peperomia","oreophila","Peperomia oreophila","Henschen","Pabst, G.F.J.",NA,NA,NA,"Maguire, B.; Faria, J.E.Q.","1723","2011","09","13","Brasil","Goiás","Alto Paraíso de Goiás","Margem da GO-118 entre Alto Paraíso de Goiás Teresina de Goiás","-47.526111","-14.038611","-47.526111","-14.038611",NA,NA,NA,"Erva em touceira vigorosa, inflorescência verde, sobre rocha; Cerrado rupestre",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"136","2020-02-17 11:30:18-03","UEG","HUEG",NA,"PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Piperaceae","Peperomia","oreophila","Peperomia oreophila","Henschen","Delprete, P.G.; Dransfield, J.","2008",NA,NA,"Irwin, H.S.; Faria, J.E.Q.","1720","2011","09","13","Brasil","Goiás","Alto Paraíso de Goiás","Margem da GO-118 entre Alto Paraíso de Goiás Teresina de Goiás","-47.526111","-14.038611","-47.526111","-14.038611",NA,NA,NA,"Erva ca. 0,3 m de altura, espiga verde, crescendo entre rochas; Cerrado rupestre",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"137","2019-11-01 15:07:51-03","UnB","UB","170875","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Piperaceae","Peperomia","oreophila","Peperomia oreophila","Henschen","Carvalho-Silva, M","2011","09",NA,"Faria, JEQ; Gomes-Bezerra, KM; Meneguzzo, TEC","1720","2011","09","13","Brasil","Goiás","Alto Paraíso de Goiás","Margem da GO-118 entre Alto Paraíso de Goiás Teresina de Goiás","-47.526111","-14.038611","-47.526111","-14.038611",NA,"1548","1548","Erva ca. 0,3 m de altura, espiga verde, crescendo entre rochas; Cerrado rupestre",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"138","2019-11-01 15:07:51-03","UnB","UB","170878","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Piperaceae","Peperomia","oreophila","Peperomia oreophila","Henschen","Carvalho-Silva, M","2011","09",NA,"Faria, JEQ; Gomes-Bezerra, KM; Meneguzzo, TEC","1723","2011","09","13","Brasil","Goiás","Alto Paraíso de Goiás","Margem da GO-118 entre Alto Paraíso de Goiás Teresina de Goiás","-47.526111","-14.038611","-47.526111","-14.038611",NA,"1548","1548","Erva em touceira vigorosa, inflorescência verde, sobre rocha; Cerrado rupestre",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"139","2019-11-01 15:07:51-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Piperaceae","Peperomia","oreophila","Peperomia oreophila","Henschen",NA,NA,NA,NA,"Fernandes, MGC","s.n.","2003","07","15","Brasil","Minas Gerais","Congonhas",NA,"-43.8577995300293","-20.4997005462646",NA,NA,"16368",NA,NA,NA,"auto","Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"140","2019-05-06 12:01:28-03","UFU","HUFU","9924","S","Plantae",NA,NA,"Piperaceae","Peperomia","oreophila","Peperomia oreophila","Henschen","Callejas, R.","1996","04",NA,"Nakajima, J.N.; Romero, R.; Klein, V.L.G. & Alcantara, M.B.","1351","1995","09","25","Brasil","Minas Gerais","São Roque de Minas","Parque Nacional da Serra da Canastra, Morro atrás do centro de visitantes.","-46.3657989501953","-20.2453002929688",NA,NA,"57119",NA,NA,"Herbáceo, ca. 0,3 m. Inflorescência esverdeada.; Campo rupestre.","auto",NA,NA,"HUFU00035691","HUFU00035691",NA,NA,NA,NA,NA
"141","2018-10-10 14:33:27-03","CAS","CAS-BOT","593522","PreservedSpecimen","Plantae","Magnoliophyta","Piperales","Piperaceae","Peperomia","oreophila","Peperomia oreophila","Henschen",NA,NA,NA,NA,"Anderson, William R.","6219","1973","3",NA,"Brazil","Goiás",NA,"Ca. 20 km by road north of Alto Paraíso, Chapada dos Veadeieros",NA,NA,NA,NA,NA,NA,NA,"Succulent herb in mat of humus on top of sandstone.",NA,"South America",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA
"142","2019-11-21 10:14:15-03","IBt","SP","335535","S","Plantae",NA,NA,"Piperaceae","Peperomia","oreophila","Peperomia oreophila","Henschen","Callejas, R","1994",NA,NA,"Harley, RM; Giulietti, AM; Stannard, B; Hind, DJN; Cavalcanti, TB; Sales, M; Chukr, NS","26405","1988","11","12","Brasil","Bahia","Rio de Contas","Pico das Almas, Vertente leste. Subida do pico do Campo do Queiroz.","-41.966667","-13.533333","-41.966667","-13.533333",NA,"1700","1700",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"143","2019-11-21 10:14:15-03","IBt","SP","356863","S","Plantae",NA,NA,"Piperaceae","Peperomia","oreophila","Peperomia oreophila","Henschen","Callejas, R","1990",NA,NA,"Harley, RM; Stannard, B; Mello-Silva, R; Hind, DJN; Cordeiro, I; Rossi, L","26270","1988","11","24","Brasil","Bahia","Rio de Contas","Pico das Almas, Cume.","-41.966667","-13.533333","-41.966667","-13.533333",NA,"1850","1850",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"144","2019-11-21 10:14:15-03","IBt","SP","48534","S","Plantae",NA,NA,"Piperaceae","Peperomia","oreophila","Peperomia oreophila","Henschen","Yuncker, TG","1960",NA,NA,"Lima, AS; Silva, L","s.n.","1940","12","19","Brasil","São Paulo","Salesópolis","Estação Biológica de Boracéia","-45.8400001525879","-23.5300006866455",NA,NA,"18032",NA,NA,NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"145","2019-11-21 10:14:15-03","IBt","SP","55660","S","Plantae",NA,NA,"Piperaceae","Peperomia","oreophila","Peperomia oreophila","Henschen","Yuncker, TG","1960",NA,NA,"Kuhlmann, M","2349","1950","02","16","Brasil","São Paulo","Salesópolis","Estação Biológica de Boracéia","-45.8400001525879","-23.5300006866455",NA,NA,"18032",NA,NA,NA,"auto",NA,NA,"SP011008","SP011008",NA,NA,NA,NA,NA
