"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","preparationType","occurrenceRemarks","barcode","imagecode","typeStatus","infraspecificEpithet","yearIdentified","monthIdentified","dayIdentified","coordinatePrecision","geoFlag","class","relatedCatalogItem","verbatimLongitude","verbatimLatitude","fieldNumber","individualCount"
"99","2020-09-12 05:00:02-03","US","US","2435298","PreservedSpecimen","Plantae",NA,"Eriocaulales","Eriocaulaceae","Comanthera","elegans","Comanthera elegans","(Bong.) L.R. Parra & Giul.",NA,"B. Maguire, G. Magalhaes & C. K. Maguire","49135","1960","8","9","South America - Neotropics","Brazil","Minas Gerais",NA,"Just west of Serra, road from Concepcao to Diamantina",NA,NA,NA,NA,NA,NA,"US01934800","US01934800_01",NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,NA,NA,"1"
"100","2020-09-12 05:00:02-03","US","US","1495687","PreservedSpecimen","Plantae",NA,"Eriocaulales","Eriocaulaceae","Comanthera","elegans","Comanthera elegans","(Bong.) L.R. Parra & Giul.",NA,"A. Chase","10355","1929","12","27","South America - Neotropics","Brazil","Minas Gerais","Diamantina","Serra de San Antonio","-43.6002998352051","-18.2493991851807","1400",NA,NA,NA,"US01934804","US01934804_01",NA,NA,NA,NA,NA,"101169","auto","Monocotyledonae",NA,NA,NA,NA,"1"
"101","2020-09-12 05:00:02-03","US","US","1932844","PreservedSpecimen","Plantae",NA,"Eriocaulales","Eriocaulaceae","Comanthera","elegans","Comanthera elegans","(Bong.) L.R. Parra & Giul.",NA,"L. O. Williams & V. Assis","6911","1945","5","3","South America - Neotropics","Brazil","Minas Gerais","Serro","Serra da Pedra Redonda, 4km west of Sêrro","-43.3793983459473","-18.604700088501",NA,NA,NA,NA,"US01934801","US01934801_01",NA,NA,NA,NA,NA,"37754","auto","Monocotyledonae",NA,NA,NA,NA,"1"
"102","2021-03-15 18:26:42-03","USP","SPF","221550","PreservedSpecimen","Plantae",NA,NA,"Eriocaulaceae","Comanthera","elegans","Comanthera elegans","(Bong.) L.R.Parra & Giul.","Echternacht, L","Echternacht, L","2218","2012","04","25",NA,"Brasil","Minas Gerais","Diamantina","Galheiros. No campo de cultivo próximo à comunidade.","-43.786667","-18.272778","1270","1270",NA,"Cultivada junto com C. aciphylla, C. elegantula e C. bisulcata.; Campo limpo, de areia branca.","SPF00221550",NA,NA,NA,"2012","04","25",NA,NA,NA,NA,"-43.786667","-18.272778",NA,NA
"103","2021-03-15 18:26:42-03","USP","SPF","221565","PreservedSpecimen","Plantae",NA,NA,"Eriocaulaceae","Comanthera","elegans","Comanthera elegans","(Bong.) L.R.Parra & Giul.","Echternacht, L","Echternacht, L","2232","2012","04","25",NA,"Brasil","Minas Gerais","Buenópolis","Parque Nacional das Sempre-Vivas, Campos São Domingo.","-43.785278","-17.916667","1277","1277",NA,"População abundante.; Campo rupestre, vegetação herbácea rala. Solo de areia branca, quartzítico.","SPF00221565",NA,NA,NA,"2012","04","27",NA,NA,NA,NA,"-43.785278","-17.916667",NA,NA
"104","2021-03-15 18:26:42-03","USP","SPF","221590","PreservedSpecimen","Plantae",NA,NA,"Eriocaulaceae","Comanthera","elegans","Comanthera elegans","(Bong.) L.R.Parra & Giul.","Echternacht, L","Echternacht, L","2241","2012","04","29",NA,"Brasil","Minas Gerais","São Gonçalo do Rio Preto","Parque Estadual do Rio Preto, Chapada do Couto. Nos arredores do alojamento de pesquisadores.","-43.350833","-18.206111","1434","1434",NA,"Populações abundantes isoladas, distribuídas por todo o Parque.; Campo rupestre, vegetação herbácea rala. Solo de areia branca, quartzítico.","SPF00221590",NA,NA,NA,"2012","04","29",NA,NA,NA,NA,"-43.350833","-18.206111",NA,NA
"105","2019-11-13 11:19:25-03","USP","SPF","226707","PreservedSpecimen","Plantae",NA,NA,"Eriocaulaceae","Comanthera","elegans","Comanthera elegans","(Bong.) L.R.Parra & Giul.","Echternacht, L","Echternacht, L","2089","2009","10","12",NA,"Brasil","Minas Gerais","Santana de Pirapama","Fechados: subindo a trilha de pedra para o alto da serra. Acima da primeira casa tem várias cachoeiras. Na trilha da cachoeira do poço maior.","-43.889722","-18.790556","925","925",NA,NA,"SPF00226707",NA,NA,NA,"2015","02",NA,NA,NA,NA,NA,"-43.889722","-18.790556",NA,NA
"106","2019-11-13 11:19:25-03","USP","SPF","230302","PreservedSpecimen","Plantae",NA,NA,"Eriocaulaceae","Comanthera","elegans","Comanthera elegans","(Bong.) L.R.Parra & Giul.","Ramos, R","Martinelli, G","18206","2014","02","12",NA,"Brasil","Minas Gerais","Diamantina",NA,"-43.552778","-18.355","1205","1205",NA,NA,"SPF00230302",NA,NA,NA,"2017","07",NA,NA,NA,NA,NA,"-43.552778","-18.355",NA,NA
"107","2021-03-15 18:26:42-03","USP","SPF","222970","PreservedSpecimen","Plantae",NA,NA,"Eriocaulaceae","Comanthera","elegans","Comanthera elegans","(Bong.) L.R.Parra & Giul.","Watanabe, MTC","Watanabe, MTC","123","2007","06","29",NA,"Brasil","Minas Gerais","São Gonçalo do Rio Preto","Parque Estadual do Rio Preto","-43.3908004760742","-18.0041999816895",NA,NA,NA,"Erva, ca. 25 cm alt. Capítulos alvos. Roseta presente. Tricomas dourados na base das folhas.","SPF00222970",NA,NA,NA,"2012","08","21","26697","auto",NA,NA,NA,NA,NA,NA
"108","2020-12-02 09:07:04-03","UNITINS","HUTO","7512","PreservedSpecimen","Plantae",NA,NA,"Eriocaulaceae","Paepalanthus","elegans","Paepalanthus elegans","(Bong.) Kunth",NA,"Simon, M.F.","3456","2018","10","03",NA,"Brasil","Bahia","Formosa do Rio Preto","Brasil, Bahia. Município de Formosa do Rio Preto. ESEC Serra Geral do Tocantins. Beira do rio Sapão, 1,20 km W do acampamento Vila dos Prazeres. Relevo plano. Solo arenoso","-46.080278","-10.79","595","595",NA,"Herbácea; Mata de galeria","HUTO007512",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-46.080278","-10.79",NA,NA
"109","2019-10-07 09:21:07-03","UEFS","HUEFS","82072","PreservedSpecimen","Plantae","Angiospermae","Poales","Eriocaulaceae","Comanthera","elegans","Comanthera elegans","(Bong.) L.R.Parra & Giul.","A.M.Giulietti","Sano, P.T.","3047","2003","08","22",NA,"Brasil","Minas Gerais","Diamantina","Estrada Diamantina - Conselheiro. Mata, km 170. Margem direita da estrada, grande afloramento rochoso.","-43.6002998352051","-18.2493991851807",NA,NA,NA,NA,"HUEFS0082072","HUEFS0082072",NA,NA,"2010","11",NA,"101169","auto","Lilianae",NA,NA,NA,NA,NA
"110","2019-10-07 09:21:07-03","UEFS","HUEFS","223174","PreservedSpecimen","Plantae","Angiospermae","Poales","Eriocaulaceae","Comanthera","elegans","Comanthera elegans","(Bong.) L.R.Parra & Giul.","A.M.Giulietti","Rocha, L.","650","2016","04","17",NA,"Brasil","Minas Gerais","Diamantina","estrada Diamantina-Datas, ramal a esquerda, antes da placa da divisa.","-43.6002998352051","-18.2493991851807",NA,NA,NA,"Campo rupestre.","HUEFS0223174","HUEFS0223174",NA,NA,"2017","09",NA,"101169","auto","Lilianae",NA,NA,NA,NA,NA
"111","2019-10-07 09:21:27-03","UEFS","HUEFS","178506","PreservedSpecimen","Plantae","Angiospermae","Poales","Eriocaulaceae","Syngonanthus","elegans","Syngonanthus elegans","(Bong.) Ruhland",NA,"Scatena, V.L.","380","2010","04","24",NA,"Brasil","Minas Gerais","Diamantina","Estrada que liga Diamantina a Biri-Biri.","-43.6002998352051","-18.2493991851807",NA,NA,NA,"Cerrado/Campo rupestre.","HUEFS0178506","HUEFS0178506",NA,NA,NA,NA,NA,"101169","auto","Lilianae",NA,NA,NA,NA,NA
"112","2019-10-07 09:21:27-03","UEFS","HUEFS","75217","PreservedSpecimen","Plantae","Angiospermae","Poales","Eriocaulaceae","Syngonanthus","elegans","Syngonanthus elegans","(Bong.) Ruhland",NA,"Bedê, L.","BHCB57869","2001","03","26",NA,"Brasil","Minas Gerais","São Gonçalo do Rio Preto","Parque Estadual do Rio Preto","-43.3908004760742","-18.0041999816895",NA,NA,NA,NA,"HUEFS0075217","HUEFS0075217",NA,NA,NA,NA,NA,"26697","auto","Lilianae",NA,NA,NA,NA,NA
"113","2018-04-04 16:36:18-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Spermatophyta",NA,"Eriocaulaceae","Comanthera","elegans","Comanthera elegans",NA,"RRC ID Flag","Y. Mexía","5735",NA,NA,NA,"South America","Brazil","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledoneae",NA,NA,NA,"5735",NA
"114","2019-06-11 13:52:12-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Spermatophyta",NA,"Eriocaulaceae","Comanthera","elegans","Comanthera elegans",NA,"RRC ID Flag","H. S. Irwin","28211","1970","3","24","South America","Brazil","Minas Gerais",NA,NA,"-44","-18",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledoneae",NA,NA,NA,"28211",NA
"115","2019-01-23 09:59:30-02","F","FMNH-SEEDPLANTS","V0093339F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Eriocaulaceae","Syngonanthus","elegans","Syngonanthus elegans elanatus",NA,NA,"J. S. Gardner","5283",NA,NA,NA,"South America","Brazil","Minas Gerais",NA,NA,"-44","-18",NA,NA,NA,NA,"V0093339F","V0093339F_01","Isolectotype","elanatus",NA,NA,NA,NA,NA,"Monocotyledoneae",NA,NA,NA,NA,NA
"116","2013-02-07 10:18:23-02","UMC","HUMC","4789","S","Plantae",NA,NA,"Eriocaulaceae","Syngonanthus","elegans","Syngonanthus elegans","(Bong.) Ruhland",NA,"Santana, C.A.O.","01",NA,NA,NA,"Southern America","Brazil","São Paulo","Mogi das Cruzes",NA,"-46.1883","-23.5228",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"28666","auto",NA,NA,NA,NA,NA,NA
"117","2013-02-07 10:18:23-02","UMC","HUMC","4781","S","Plantae",NA,NA,"Eriocaulaceae","Syngonanthus","elegans","Syngonanthus elegans","(Bong.) Ruhland","Santana, C.A.O.","Santana, C.A.O.","100","2009","04","28","Southern America","Brazil","São Paulo","Mogi das Cruzes","A.P.A da Várzea do Rio Tietê. Próximo à indústria Café Solúvel.","-46.1883","-23.5228",NA,NA,NA,NA,NA,NA,NA,NA,"2009","01","01","28666","auto",NA,NA,NA,NA,NA,NA
"118","2019-11-01 15:14:47-03","UnB","UB","143457","PreservedSpecimen","Plantae","Monocotyledonae",NA,"Eriocaulaceae","Comanthera","elegans","Comanthera elegans","(Bong.) L.R. Parra & Giul.","Watanabe, MTC","Maguire, B; Magalhães, GM; Maguire, CK","49135","1960","08","09","Southern America","Brasil","Minas Gerais",NA,"Road from Conceição to Diamantina",NA,NA,NA,NA,NA,"On sandstone just west of Serra","UB0013003","UB0013003",NA,NA,"2010","12","06",NA,NA,NA,NA,NA,NA,NA,NA
"119","2019-11-01 15:14:47-03","UnB","UB","143458","PreservedSpecimen","Plantae","Monocotyledonae",NA,"Eriocaulaceae","Comanthera","elegans","Comanthera elegans","(Bong.) L.R. Parra & Giul.","Watanabe, MTC","Irwin, HS; Fonseca, SF; Souza, R; Santos, RR; Ramos, R","28211","1970","03","24","Southern America","Brasil","Minas Gerais",NA,"Ca. 3km N of São João da Chapada",NA,NA,"1200","1200",NA,"Heads white.; Inflorescence 0,4m.; Campo, cerrado on outcrops and wooded valley","UB0013001","UB0013001",NA,NA,"2010","12","06",NA,NA,NA,NA,NA,NA,NA,NA
"120","2019-11-01 15:14:47-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Monocotyledonae",NA,"Eriocaulaceae","Comanthera","elegans","Comanthera elegans","(Bong.) L.R. Parra & Giul.","Watanabe, MTC","Splett, S","346","1994","07","16","Southern America","Brasil","Minas Gerais",NA,"Estrada Diamantina-Medanha, Km 572",NA,NA,NA,NA,NA,"Planta perene, com rizoma; Crescendo em solo de areia branca, profunda","UB0012998","UB0012998",NA,NA,"2010","12","06",NA,NA,NA,NA,NA,NA,NA,NA
"121","2019-11-01 15:14:56-03","UnB","UB","190156","PreservedSpecimen","Plantae","Monocotyledonae",NA,"Eriocaulaceae","Syngonanthus","elegans","Syngonanthus elegans","(Körn.) Ruhland","Parra, LP","Splett, S","320","1994","07","04","Southern America","Brasil","Minas Gerais",NA,"Estrada Diamantina-Medanha, Km 572","-44.583333","-18.116667","1000","1000",NA,"Planta perene 0,6m., com rizoma; Crescendo em solo de areia branca, profunda; no local pouco frequente","UB0013583","UB0013583",NA,NA,"2001","07",NA,NA,NA,NA,NA,"-44.583333","-18.116667",NA,NA
"122","2019-05-06 11:55:22-03","UFU","HUFU","70962","S","Plantae",NA,NA,"Eriocaulaceae","Comanthera","elegans","Comanthera elegans","(Bong.) L.R.Parra & Giul.","Echternacht, L.","Echternacht, L.; et al","2581","2014","12","28",NA,"Brasil","Minas Gerais","Olhos d'Água","Parque Nacional das Sempre Vivas, Trajeto entre o alojamento do PARNA no Campos São Domingos até a entrada da Fazenda do Arrenegado. Próximo ao córrego Inhacica.","-43.762778","-17.845556",NA,NA,NA,"Erva com areia branca, próximo a mata ciliar. Capítulos com brotamentos enrraizados.; Campo rupestre.","HUFU00029151","HUFU00029151",NA,NA,"2014","12","31",NA,NA,NA,NA,"-43.762778","-17.845556",NA,NA
"123","2019-05-06 11:55:22-03","UFU","HUFU","62338","S","Plantae",NA,NA,"Eriocaulaceae","Comanthera","elegans","Comanthera elegans","(Bong.) L.R.Parra & Giul.","Echternacht, L.","Versiane, A.F.A.; et al","123","2012","03","13",NA,"Brasil","Minas Gerais","Diamantina","Estrada Conselheiro da Mata, Cerca de 10km de Diamantina.","-43.6002998352051","-18.2493991851807",NA,NA,NA,"Planta, ca.0,3m. Brácteas acastanhadas. Flores brancas.; Campo rupestre, solo arenoso.","HUFU00029149","HUFU00029149",NA,NA,"2015","08",NA,"101169","auto",NA,NA,NA,NA,NA,NA
"124","2019-05-06 11:55:22-03","UFU","HUFU","63166","S","Plantae",NA,NA,"Eriocaulaceae","Comanthera","elegans","Comanthera elegans","(Bong.) L.R.Parra & Giul.","Watanabe","Nunes, S.C.P.; Nunes, U.R.","102","2005","10","06",NA,"Brasil","Minas Gerais","Diamantina","Campus II da UFVJM","-43.6","-18.25","1296","1296",NA,"Campo rupestre.","HUFU00029155","HUFU00029155",NA,NA,"2010","11",NA,NA,NA,NA,NA,"-43.6","-18.25",NA,NA
"125","2019-05-06 11:55:22-03","UFU","HUFU","64112","S","Plantae",NA,NA,"Eriocaulaceae","Comanthera","elegans","Comanthera elegans","(Bong.) L.R.Parra & Giul.","Echternacht, L.","Franco, I.M.; Rando, J.G.; Watanabe, P.C.; Baleeiro, P.C. & Cota, M.M.T.","976","2012","06","09",NA,"Brasil","Minas Gerais","Diamantina","Campus JK da UFVJM, Afloramento rochoso no fim da estrada de terra depois da Pocilga (Prédio da Zootecnia), ao lado do córrego Soberbo.","-43.578611","-18.203056","1385","1385",NA,"Erva. Escapos dourados na base. Conecida popularmente como pé-de-ouro.; campo rupestre, solo arenoso, ao lado de afloramentos rochosos.","HUFU00029156","HUFU00029156",NA,NA,"2013","04","10",NA,NA,NA,NA,"-43.578611","-18.203056",NA,NA
"126","2019-05-06 11:55:22-03","UFU","HUFU","68718","S","Plantae",NA,NA,"Eriocaulaceae","Comanthera","elegans","Comanthera elegans","(Bong.) L.R.Parra & Giul.",NA,"Werlang, A P L; Echternacht, L. & Freitas, M. .S.","19","2014","04","22",NA,"Brasil","Minas Gerais","Diamantina","Campus JK da UFVJM","-43.571667","-18.195556","1363","1363",NA,"Erva de aproximadamente 54cm, brácteas involucrais cor-de-palha, base do escapo pilosa dourada (com tricomas dourados); Campo rupestre quartzítico com solo arenoso, úmido e escuro.","HUFU00029153","HUFU00029153",NA,NA,NA,NA,NA,NA,NA,NA,NA,"-43.571667","-18.195556",NA,NA
"127","2019-08-08 09:59:54-03","UFU","HUFU","78721","S","Plantae",NA,NA,"Eriocaulaceae","Comanthera","elegans","Comanthera elegans","(Bong.) L.R.Parra & Giul.","Feitosa, D.C.","Romero, R.; Lopes A.G.; Barbosa, B. .D. & Queiroz, L N L","9027","2019","04","23",NA,"Brasil","Minas Gerais","Diamantina","Estrada Diamantina - Conselheiro da Mata, MG 220, KM 180, próximo a estrada","-43.721667","-18.276667","1355","1355",NA,"Planta, ca. 0,3m. Brácteas creme- paleáceo; flores brancas.; Campo rupestre/ afloramento rochoso","HUFU00076417",NA,NA,NA,"2019","06","28",NA,NA,NA,NA,"-43.721667","-18.276667",NA,NA
"128","2019-08-08 09:59:54-03","UFU","HUFU","78846","S","Plantae",NA,NA,"Eriocaulaceae","Comanthera","elegans","Comanthera elegans","(Bong.) L.R.Parra & Giul.","Bertolini, M.A.; Brito, R.S.","Oliveira, L.F.A.; Puerto, C.A.M.; Feitosa-Santos, D.C.; Lourenzatto, E.C.A. & Silva, F.O.C.","98","2019","04","23",NA,"Brasil","Minas Gerais","Diamantina","Estrada Diamantina - Conselheiro Mata, MG 220, Km 180.","-43.713333","-18.273056","1355","1355",NA,"Flores brancas; Afloramento rochoso.","HUFU00076540",NA,NA,NA,"2019","07",NA,NA,NA,NA,NA,"-43.713333","-18.273056",NA,NA
"129","2019-08-08 09:59:54-03","UFU","HUFU","79197","S","Plantae",NA,NA,"Eriocaulaceae","Comanthera","elegans","Comanthera elegans","(Bong.) L.R.Parra & Giul.","Bertolini, M.A.; Brito, R.S.","Dias, A.G.; Cantarim, G.F.; Oliveira Filho, L.A. & Silva, R.P.","211","2019","04","23",NA,"Brasil","Minas Gerais","Diamantina","Estrada Diamantina - Conselheiro Mata, MG 220, km 180, próximo a estrada.","-43.713333","-18.273056","1355","1355",NA,"herbácea, inflorescência alva; Afloramento rochoso.Campo rupestre","HUFU00076690",NA,NA,NA,"2019","07",NA,NA,NA,NA,NA,"-43.713333","-18.273056",NA,NA
"130","2019-08-08 09:59:54-03","UFU","HUFU","79206","S","Plantae",NA,NA,"Eriocaulaceae","Comanthera","elegans","Comanthera elegans","(Bong.) L.R.Parra & Giul.","Bertolini, M.A.; Brito, R.S.","Dias, A.G.; Cantarim, G.F.; Oliveira Filho, L.A. & Silva, R.P.","220","2019","04","23",NA,"Brasil","Minas Gerais","Diamantina","Estrada Diamantina - Conselheiro Mata, MG 220, km 180, próximo a estrada.","-43.713333","-18.273056","1355","1355",NA,"herbácea e inflorescência alva; Afloramento rochoso.Campo rupestre","HUFU00076699",NA,NA,NA,"2019","07",NA,NA,NA,NA,NA,"-43.713333","-18.273056",NA,NA
"131","2019-05-06 11:55:22-03","UFU","HUFU","68967","S","Plantae",NA,NA,"Eriocaulaceae","Comanthera","elegans","Comanthera elegans","(Bong.) L.R.Parra & Giul.","Echternacht, L.","Echternacht, L.; Sano, P.T.; Cota, M.M.T.; Roque, N.; Trovó, M.; Machado, F.A.; Costa, F.N.; Andr","2519","2014","11","26",NA,"Brasil","Minas Gerais","Olhos d'Água","Parque Nacional das Sempre-vivas, Fazenda dos Álamos, cabeceira do córrego dos Confins.","-43.756944","-17.636389","1117","1117",NA,"Campo limpo, solo quartzoso arenoso úmido, vegetação rala.","HUFU00029150","HUFU00029150",NA,NA,"2014","11","26",NA,NA,NA,NA,"-43.756944","-17.636389",NA,NA
"132","2019-05-06 11:55:22-03","UFU","HUFU","52631","S","Plantae",NA,NA,"Eriocaulaceae","Comanthera","elegans","Comanthera elegans","(Bong.) L.R.Parra & Giul.","Echternacht, L.","Rosa, P.O.; Sousa, K.M.O.; Silva, L.O.; Cunha, M.J.R. & Carvalho, M.S.","1227","2008","09","23",NA,"Brasil","Minas Gerais","Diamantina","Estrada Gouveia - Curvelo, Cerca de 15 km de Gouveia.","-43.6002998352051","-18.2493991851807",NA,NA,NA,"Herbácea, ca. 0,6 m. Brácteas creme.; Campo rupestre.","HUFU00029152","HUFU00029152",NA,NA,"2015","08",NA,"101169","auto",NA,NA,NA,NA,NA,NA
"133","2019-05-06 11:55:22-03","UFU","HUFU","70148","S","Plantae",NA,NA,"Eriocaulaceae","Comanthera","elegans","Comanthera elegans","(Bong.) L.R.Parra & Giul.","Echternacht, L.","s/coletor","s.n.","2014","04","18",NA,"Brasil","Minas Gerais","Serro","Ausente","-43.3793983459473","-18.604700088501",NA,NA,NA,"Sempre Viva, botão branco, pé de ouro.","HUFU00029154","HUFU00029154",NA,NA,"2015","03","25","37754","auto",NA,NA,NA,NA,NA,NA
"134","2021-03-08 15:44:10-03","MN","R-TIPOS","73908","PreservedSpecimen","Plantae",NA,NA,"Eriocaulaceae","Syngonanthus","elegans","Syngonanthus elegans","(Bong.) Ruhland","Parra, L.R.","Silveira, A.A.","HS - 647","1917","11",NA,NA,"Brasil","Minas Gerais",NA,"Serra do Cabral",NA,NA,NA,NA,NA,NA,"R000073908","R000073908_001","Holotypus de Syngonanthus barbatus Silveira",NA,"2001","07",NA,NA,NA,NA,NA,NA,NA,NA,NA
"135","2021-03-08 15:44:10-03","MN","R-TIPOS","73908a","PreservedSpecimen","Plantae",NA,NA,"Eriocaulaceae","Syngonanthus","elegans","Syngonanthus elegans","(Bong.) Ruhland","Parra, L.R.","Silveira, A.A.","HS - 647","1917","11",NA,NA,"Brasil","Minas Gerais",NA,"Serra do Cabral",NA,NA,NA,NA,NA,NA,"R000073908a","R000073908a_001","Isotypus de Syngonanthus barbatus Silveira",NA,"2001","07",NA,NA,NA,NA,NA,NA,NA,NA,NA
"136","2021-03-10 14:24:43-03","MN","R-TIPOS","47816","PreservedSpecimen","Plantae",NA,NA,"Eriocaulaceae","Syngonanthus","elegans","Syngonanthus elegans var. elanatus","Ruhland",NA,"Gardner, G.","5283","1840","07",NA,NA,"Brasil","Minas Gerais","Diamantina",NA,"-43.6002998352051","-18.2493991851807",NA,NA,NA,NA,"R000047816","R000047816_001 R000047816_002","Isolectotypus","var. elanatus",NA,NA,NA,"101169","auto",NA,NA,NA,NA,NA,NA
"137","2018-02-26 18:32:18-03","UFMT","UFMT","25054","S","Plantae",NA,NA,"Eriocaulaceae","Syngonanthus","elegans","Syngonanthus elegans","Ruhland","Scatena, V.L.","Scatena, V.L.; Sano, P.T.; Oriani, A.","272","2005","05","09",NA,"Brasil","Minas Gerais","Santana do Riacho","Serra do Cipó, rodovia MG-010, Km 124, no lado direito da trilha de terra para as Vellozia gigantes.","-43.7144012451172","-19.1688995361328",NA,NA,NA,"Doação Herbário Rioclarense.&nf;; Erva ca. 50 cm de altura.; Campo rupestre.","UFMT00025054",NA,NA,NA,NA,NA,NA,"26557","auto",NA,NA,NA,NA,NA,NA
"138","2019-11-21 10:03:40-03","IBt","SP","204703","S","Plantae",NA,NA,"Eriocaulaceae","Comanthera","elegans","Comanthera elegans","(Bong.) L.R.Parra & Giul.","Ramos, R","Cruz, MAV","77","1985","06","05",NA,"Brasil","Minas Gerais","Diamantina",NA,"-43.6002998352051","-18.2493991851807",NA,NA,NA,NA,NA,NA,NA,NA,"2017","03","23","101169","auto",NA,NA,NA,NA,NA,NA
"139","2019-11-21 10:03:40-03","IBt","SP","203116","S","Plantae",NA,NA,"Eriocaulaceae","Comanthera","elegans","Comanthera elegans","(Bong.) L.R.Parra & Giul.","Ramos, R","Giulietti, AM; Cerati, TM; Teixeira, MA","CFCR4253","1984","03","25",NA,"Brasil","Minas Gerais","Gouveia","Fazenda Batiero, ca. 4 km da sede da Fazenda","-43.7407989501953","-18.4543991088867",NA,NA,NA,NA,NA,NA,NA,NA,"2017","03","23","37970","auto",NA,NA,NA,NA,NA,NA
"140","2021-01-28 10:22:54-03","IBt","SP","54831","S","Plantae",NA,NA,"Eriocaulaceae","Comanthera","elegans","Comanthera elegans","(Bong.) L.R.Parra & Giul.",NA,"Williams, LO","6911","1945","05","03",NA,"Brasil","Minas Gerais","Serro",NA,"-43.3793983459473","-18.604700088501",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"37754","auto",NA,NA,NA,NA,NA,NA
"141","2019-11-21 10:03:44-03","IBt","SP","8444","S","Plantae",NA,NA,"Eriocaulaceae","Syngonanthus","elegans","Syngonanthus elegans","(Bong.) Ruhland","Parra, LR","Derby, OA","CGG4024","1898","05",NA,NA,"Brasil","Minas Gerais","Sete Lagoas",NA,"-44.2467002868652","-19.465799331665",NA,NA,NA,NA,"SP011981","SP011981",NA,NA,"2001","07",NA,"22227","auto",NA,NA,NA,NA,NA,NA
"142","2014-09-23 10:57:20-03","G","G","G00302633","S","Plantae",NA,NA,"Eriocaulaceae","Comanthera","elegans","Comanthera elegans","(Bong.) L. R. Parra & Giul.","Echternacht, L.","Riedel, L.",NA,NA,NA,NA,"AMERIQUE DU SUD","Brazil",NA,NA,NA,"-53.08972222","-10.77305556",NA,NA,NA,"Coordinate uncertainty: Precision at the level of country Image URL: http://www.ville-ge.ch/musinfo/bd/cjb/chg/adetail.php?id=232981&base=img&lang=en","G00302633","G00302633","TYPUS of Eriocaulon elegans Bong.",NA,"2010","01","01",NA,NA,NA,NA,"-53.08972222","-10.77305556",NA,NA
